Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
64224	0	0.360699654	-0.108817101	0.119909286	0.999999046	3.14713E-05	-0.000694275	-0.000370979	9.017491341	-2.720427513	2.997732162	0.001573563	-0.034713749	-0.018548967	-0.836914063	0.484130859	0.368408203	887.08	-41.15528471	-65.9355096	-131.1717803	-55
64225	0	0.36151123	-0.108825684	0.122436523	0.999999046	7.24792E-05	-0.000658989	-0.000312805	9.037780762	-2.72064209	3.060913086	0.003623963	-0.032949451	-0.01564026	-0.839355469	0.481933594	0.371826172	887.06	-41.17757307	-66.02450786	-131.1389595	-55
64226	0	0.36198616	-0.108764648	0.123682976	0.999999046	-1.52588E-05	-0.000589371	-2.28882E-05	9.049654007	-2.719116211	3.092074394	-0.000762939	-0.029468538	-0.001144409	-0.839355469	0.484130859	0.368652344	887.06	-41.25453494	-66.08531478	-131.0506341	-55
64227	0	0.363586426	-0.108581543	0.124084473	0.999999046	-0.000217438	-0.00014782	0.000232697	9.089660645	-2.714538574	3.102111816	-0.010871887	-0.007390976	0.011634827	-0.839599609	0.481933594	0.377685547	886.96	-41.32916912	-66.08845122	-130.998352	-55
64228	0	0.363451958	-0.106181145	0.12478447	0.999999046	-5.62668E-05	0.000112534	0.000553131	9.086298943	-2.654528618	3.11961174	-0.002813339	0.005626679	0.027656557	-0.834716797	0.484130859	0.371337891	887.08	-41.40246934	-66.04467963	-130.9182506	-55
64229	0	0.365112305	-0.104736328	0.12322998	0.999999046	-0.000312805	0.000531197	0.000751495	9.127807617	-2.618408203	3.080749512	-0.015640261	0.026559834	0.037574774	-0.836914063	0.481933594	0.374511719	887.08	-41.47133398	-65.94978783	-130.8849239	-55
64230	0	0.361104012	-0.104013443	0.121594429	0.999999046	-0.000484467	0.000629425	0.000597954	9.027600288	-2.600336075	3.039860725	-0.024223332	0.031471258	0.029897695	-0.839355469	0.484130859	0.371582031	886.96	-41.51295394	-65.85806967	-130.8999541	-55
64231	0	0.359741211	-0.103210449	0.117675781	0.999999046	-0.000240326	0.000634193	0.000621796	8.993530273	-2.58026123	2.941894531	-0.012016298	0.031709675	0.031089787	-0.837158203	0.486328125	0.371337891	887.02	-41.53013329	-65.76426276	-130.9060987	-55
64232	0	0.361598969	-0.102863312	0.11863327	0.999999046	-0.000107765	0.000482559	0.000480652	9.039974213	-2.571582794	2.965831757	-0.00538826	0.024127962	0.024032595	-0.836914063	0.486328125	0.365234375	887.08	-41.53051299	-65.69436064	-130.9132694	-55
64233	0	0.360412598	-0.10357666	0.11706543	0.999999046	-0.000125885	0.000340462	0.000213623	9.010314941	-2.589416504	2.926635742	-0.006294251	0.017023087	0.010681153	-0.837158203	0.484130859	0.374267578	887.12	-41.50618549	-65.65712793	-130.9579481	-55
