Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
17822	0	0.110569	-0.06654644	-0.356412888	0.999999046	-0.000164032	5.34058E-05	-4.19617E-05	2.764225006	-1.663661003	-8.910322189	-0.008201599	0.002670288	-0.002098084	-0.8203125	0.436767578	0.558349609	889.42	-169.3322131	-17.62109136	163.1254822	-81
17823	0	0.112243652	-0.07043457	-0.354980469	0.999999046	-0.00012207	0.000473976	0.000125885	2.806091309	-1.760864258	-8.874511719	-0.006103516	0.023698808	0.006294251	-0.8203125	0.434570313	0.564208984	889.38	-169.3421452	-17.6806506	163.071017	-82
17824	0	0.112929344	-0.067385674	-0.356111526	0.999999046	-0.000113487	0.000431061	7.15256E-05	2.823233604	-1.684641838	-8.902788162	-0.005674362	0.02155304	0.003576279	-0.820068359	0.434326172	0.55859375	889.48	-169.35339	-17.73651772	163.0199814	-82
17825	0	0.113342285	-0.067321777	-0.35546875	0.999999046	-0.000102997	6.19888E-05	6.48499E-05	2.833557129	-1.683044434	-8.88671875	-0.005149841	0.003099442	0.003242493	-0.820068359	0.434570313	0.561279297	889.48	-169.3662107	-17.75096973	162.97685	-81
17826	0	0.112216949	-0.066958427	-0.355408669	0.999999046	-3.8147E-06	0.000185013	3.05176E-05	2.805423737	-1.673960686	-8.885216713	-0.000190735	0.009250641	0.001525879	-0.822509766	0.434570313	0.561523438	889.38	-169.3681211	-17.77995479	162.9362038	-81
17827	0	0.112304688	-0.067626953	-0.356201172	0.999999046	-0.000125885	8.10623E-05	8.7738E-05	2.807617188	-1.690673828	-8.905029297	-0.006294251	0.004053116	0.004386902	-0.822509766	0.434570313	0.55859375	889.42	-169.3826951	-17.79594814	162.8878879	-81
17828	0	0.113326073	-0.067557335	-0.355711937	0.999999046	-9.53674E-07	-8.58307E-05	2.57492E-05	2.833151817	-1.688933372	-8.892798424	-4.76837E-05	-0.004291534	0.00128746	-0.822509766	0.434570313	0.555664063	889.42	-169.3863545	-17.7944327	162.8476718	-81
17829	0	0.113037109	-0.06640625	-0.356811523	0.999999046	-0.000137329	-5.62668E-05	3.8147E-05	2.825927734	-1.66015625	-8.920288086	-0.006866455	-0.002813339	0.001907349	-0.822509766	0.434570313	0.555664063	889.42	-169.4050846	-17.79594041	162.8035418	-81
17830	0	0.112869263	-0.066866875	-0.35513401	0.999999046	-1.14441E-05	7.43866E-05	0.000144958	2.821731567	-1.671671867	-8.878350258	-0.000572205	0.00371933	0.007247925	-0.824707031	0.434570313	0.552978516	889.48	-169.4046839	-17.80988787	162.7441687	-81
17831	0	0.113098145	-0.067382813	-0.354370117	0.999999046	-3.8147E-06	-4.86374E-05	0.000137329	2.827453613	-1.684570313	-8.85925293	-0.000190735	-0.00243187	0.006866455	-0.822509766	0.434570313	0.552734375	889.36	-169.404523	-17.81013122	162.6860958	-81
