Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
57118	0	-0.16586113	-0.188940048	0.305468559	0.999999046	0.000368118	-0.000141144	-0.000103951	-4.146528244	-4.723501205	7.636713982	0.018405915	-0.00705719	-0.005197525	-0.145507813	0.851318359	-0.675048828	899.82	-31.90727152	23.88689325	-167.9812988	-68
57119	0	-0.166503906	-0.186523438	0.303894043	0.999999046	0.000202179	-0.00020504	-0.000156403	-4.162597656	-4.663085938	7.597351074	0.010108948	-0.010251999	-0.00782013	-0.145507813	0.849121094	-0.674804688	899.86	-31.89231791	23.86786341	-167.9801944	-68
57120	0	-0.165587425	-0.186146736	0.306173325	0.999999046	0.000210762	-0.000217438	-0.000126839	-4.139685631	-4.653668404	7.654333115	0.010538101	-0.010871887	-0.006341934	-0.145507813	0.851318359	-0.677734375	899.88	-31.87472289	23.84942034	-167.9722678	-68
57121	0	-0.16607666	-0.1875	0.306091309	0.999999046	0.000102997	-0.000151634	-7.62939E-06	-4.151916504	-4.6875	7.652282715	0.005149841	-0.007581711	-0.00038147	-0.145507813	0.849121094	-0.674804688	899.9	-31.86611574	23.84461237	-167.9557006	-68
57122	0	-0.164821625	-0.193055153	0.304777145	0.999999046	0.000494003	-0.000246048	-0.0001688	-4.120540619	-4.826378822	7.619428635	0.024700166	-0.012302399	-0.008440018	-0.147949219	0.849121094	-0.677490234	899.82	-31.81720819	23.82085009	-167.9530167	-68
57123	0	-0.16583252	-0.185119629	0.306213379	0.999999046	0.000831604	-0.000247002	-4.95911E-05	-4.145812988	-4.627990723	7.655334473	0.041580205	-0.012350084	-0.002479554	-0.145507813	0.849121094	-0.677490234	899.82	-31.7244252	23.80421952	-167.9289237	-68
57124	0	-0.164381027	-0.184322357	0.305991173	0.999999046	0.000174522	-0.000295639	-8.39233E-05	-4.109525681	-4.608058929	7.64977932	0.00872612	-0.014781952	-0.004196167	-0.145507813	0.849121094	-0.674804688	899.86	-31.7070705	23.78077431	-167.8973876	-68
57125	0	-0.166259766	-0.186645508	0.306030273	0.999999046	4.19617E-05	-0.000239372	-4.95911E-05	-4.156494141	-4.666137695	7.650756836	0.002098084	-0.011968613	-0.002479553	-0.147949219	0.849121094	-0.677490234	899.84	-31.70492664	23.76491903	-167.8735898	-68
57126	0	-0.164813042	-0.187186241	0.306612968	0.999999046	9.15527E-05	-0.000247955	-3.91006E-05	-4.120326042	-4.679656029	7.665324211	0.004577637	-0.012397766	-0.001955032	-0.147705078	0.846923828	-0.679931641	899.84	-31.69647488	23.74888485	-167.8612726	-68
57127	0	-0.165588379	-0.18762207	0.305908203	0.999999046	0.000240326	-0.000185966	-4.57764E-05	-4.139709473	-4.690551758	7.647705078	0.012016297	-0.009298325	-0.002288818	-0.147705078	0.846923828	-0.677246094	899.88	-31.67290339	23.73849547	-167.8446521	-68
57128	0	-0.165213585	-0.186452866	0.305936813	0.999999046	0.000138283	-0.000282288	1.90735E-05	-4.130339622	-4.66132164	7.648420334	0.006914139	-0.01411438	0.000953674	-0.150146484	0.849121094	-0.677246094	899.96	-31.65564869	23.72260828	-167.8066795	-68
57129	0	-0.164367676	-0.187194824	0.3046875	0.999999046	0.000171661	-0.000174522	-3.8147E-05	-4.109191895	-4.679870605	7.6171875	0.008583069	-0.00872612	-0.001907349	-0.150146484	0.849121094	-0.679931641	899.86	-31.63991652	23.71380938	-167.7872287	-68
57130	0	-0.16473484	-0.186065674	0.305418968	0.999999046	0.000318527	-0.000207901	-0.000195503	-4.11837101	-4.651641846	7.635474205	0.015926362	-0.01039505	-0.009775162	-0.150146484	0.844726563	-0.676757813	899.88	-31.61326535	23.69233492	-167.7877065	-68
57131	0	-0.164306641	-0.185424805	0.305847168	0.999999046	0.000183105	-0.000311852	-5.34058E-05	-4.107666016	-4.635620117	7.646179199	0.009155274	-0.015592575	-0.002670288	-0.150146484	0.849121094	-0.677246094	899.86	-31.59323271	23.66923116	-167.7495903	-68
57132	0	-0.164644241	-0.185635567	0.306933403	0.999999046	0.000161171	-0.000202179	3.33786E-05	-4.116106033	-4.640889168	7.673335075	0.008058548	-0.010108948	0.00166893	-0.152587891	0.846923828	-0.679443359	899.88	-31.57490432	23.66207548	-167.7229369	-68
57133	0	-0.163513184	-0.186035156	0.30682373	0.999999046	-7.62939E-06	-0.000117302	6.10352E-05	-4.08782959	-4.650878906	7.670593262	-0.00038147	-0.005865097	0.003051758	-0.150146484	0.846923828	-0.6796875	899.92	-31.57698719	23.66486247	-167.6989996	-68
57134	0	-0.163952827	-0.187241554	0.305516243	0.999999046	0.000211716	-0.000116348	-9.53674E-07	-4.098820686	-4.681038857	7.637906075	0.010585785	-0.005817413	-4.76837E-05	-0.147705078	0.846923828	-0.679931641	899.92	-31.55665968	23.66402811	-167.6797822	-68
57135	0	-0.164306641	-0.186523438	0.306640625	0.999999046	0.000167847	-0.000189781	1.90735E-05	-4.107666016	-4.663085938	7.666015625	0.008392334	-0.00948906	0.000953674	-0.150146484	0.846923828	-0.6796875	899.86	-31.53856057	23.65722256	-167.6525315	-68
57136	0	-0.164442062	-0.18543911	0.304995537	0.999999046	2.57492E-05	-0.000162125	-2.28882E-05	-4.111051559	-4.635977745	7.62488842	0.00128746	-0.008106232	-0.001144409	-0.149902344	0.844726563	-0.679443359	899.94	-31.53931562	23.65064344	-167.6391156	-68
57137	0	-0.164611816	-0.185546875	0.307739258	0.999999046	0.000152588	-0.000304222	4.57764E-05	-4.11529541	-4.638671875	7.693481445	0.007629395	-0.015211106	0.002288818	-0.152587891	0.846923828	-0.679443359	899.96	-31.51879532	23.63428269	-167.6003384	-68
57138	0	-0.163832664	-0.187392235	0.306003571	0.999999046	2.67029E-05	-0.000247955	0.000160217	-4.095816612	-4.68480587	7.650089264	0.001335144	-0.012397766	0.008010864	-0.15234375	0.844726563	-0.682128906	899.94	-31.50937918	23.63030188	-167.5681121	-68
57139	0	-0.163879395	-0.18762207	0.307189941	0.999999046	0.000484467	-0.000136375	-0.000110626	-4.096984863	-4.690551758	7.679748535	0.024223329	-0.006818772	-0.005531311	-0.152587891	0.846923828	-0.679443359	899.92	-31.46196974	23.62096053	-167.5524418	-69
57140	0	-0.163694382	-0.182723045	0.306251526	0.999999046	0.000325203	-0.000173569	-7.62939E-05	-4.092359543	-4.568076134	7.656288147	0.016260147	-0.008678436	-0.003814697	-0.149902344	0.844726563	-0.682128906	899.84	-31.43040002	23.61009611	-167.5421037	-68
57141	0	-0.163757324	-0.185546875	0.307189941	0.999999046	-1.52588E-05	-0.000239372	1.90735E-05	-4.093933105	-4.638671875	7.679748535	-0.000762939	-0.011968613	0.000953674	-0.15234375	0.844726563	-0.684570313	899.84	-31.43205294	23.59850784	-167.5241692	-68
57142	0	-0.164471626	-0.185306549	0.307994843	0.999999046	6.67572E-05	-0.000139236	-1.62125E-05	-4.111790657	-4.632663727	7.699871063	0.00333786	-0.006961823	-0.000810623	-0.15234375	0.844726563	-0.684570313	899.9	-31.42841805	23.59461161	-167.5155973	-68
57143	0	-0.163513184	-0.187011719	0.307678223	0.999999046	-2.67029E-05	-0.000281334	2.28882E-05	-4.08782959	-4.675292969	7.691955566	-0.001335144	-0.014066696	0.001144409	-0.15234375	0.844726563	-0.682128906	899.88	-31.43012658	23.57913788	-167.4877599	-68
57144	0	-0.163288116	-0.185129166	0.306783676	0.999999046	-3.52859E-05	-0.000188828	-7.62939E-06	-4.082202911	-4.628229141	7.669591904	-0.001764297	-0.009441376	-0.00038147	-0.15234375	0.846923828	-0.682128906	899.84	-31.43649903	23.570869	-167.4613796	-68
57145	0	-0.163330078	-0.187011719	0.307495117	0.999999046	-0.000118256	-0.000136375	0.000167847	-4.083251953	-4.675292969	7.68737793	-0.005912781	-0.006818771	0.008392334	-0.15234375	0.844726563	-0.682128906	899.88	-31.44632597	23.57822866	-167.429685	-68
57146	0	-0.164224625	-0.185870171	0.306946754	1	-1.23978E-05	-8.4877E-05	1.04904E-05	-4.105615616	-4.646754265	7.673668861	-0.000619888	-0.004243851	0.000524521	-0.152587891	0.846923828	-0.679443359	899.88	-31.4520323	23.58119889	-167.4035344	-68
57147	0	-0.16394043	-0.185546875	0.306945801	0.999999046	-0.00025177	-0.000163078	8.39233E-05	-4.098510742	-4.638671875	7.67364502	-0.012588501	-0.008153916	0.004196167	-0.15234375	0.846923828	-0.682128906	899.96	-31.4800261	23.58094245	-167.3739734	-68
57148	0	-0.163444519	-0.186346054	0.307454109	0.999999046	-4.86374E-05	-0.000123978	0.000182152	-4.086112976	-4.658651352	7.68635273	-0.00243187	-0.006198883	0.00910759	-0.152587891	0.846923828	-0.679443359	899.92	-31.48156039	23.59036893	-167.330949	-68
57149	0	-0.163208008	-0.184692383	0.307922363	0.999999046	-0.000347137	-7.53403E-05	0.000160217	-4.080200195	-4.61730957	7.698059082	-0.017356873	-0.003767014	0.008010864	-0.15234375	0.846923828	-0.682128906	899.88	-31.51950966	23.60324884	-167.3037621	-68
57150	0	-0.163099289	-0.187478065	0.306717873	0.999999046	-0.000293732	-1.33514E-05	0.000236511	-4.077482224	-4.686951637	7.667946815	-0.014686585	-0.000667572	0.011825562	-0.15234375	0.846923828	-0.682128906	899.88	-31.54974237	23.62674845	-167.2755317	-68
57151	0	-0.163513184	-0.186340332	0.305603027	0.999999046	-0.00019455	-4.86374E-05	0.000267029	-4.08782959	-4.658508301	7.640075684	-0.009727478	-0.00243187	0.013351441	-0.152587891	0.846923828	-0.677001953	899.88	-31.56636366	23.64861792	-167.2313844	-68
57152	0	-0.163521767	-0.186128616	0.306645393	0.999999046	-0.000216484	-1.14441E-05	0.00018692	-4.088044167	-4.653215408	7.666134834	-0.010824204	-0.000572205	0.009346008	-0.152587891	0.846923828	-0.677001953	899.92	-31.58990441	23.66931291	-167.2007783	-68
57153	0	-0.16394043	-0.186706543	0.305847168	0.999999046	-0.000350952	-9.44138E-05	0.000167847	-4.098510742	-4.667663574	7.646179199	-0.017547608	-0.004720688	0.008392334	-0.150146484	0.846923828	-0.6796875	899.82	-31.62755245	23.68079043	-167.1763867	-68
57154	0	-0.164433479	-0.186927795	0.306174278	0.999999046	-0.000286102	-9.72748E-05	0.000308037	-4.110836983	-4.673194885	7.654356956	-0.014305115	-0.004863739	0.015401841	-0.150146484	0.849121094	-0.677246094	899.84	-31.65165388	23.70039846	-167.1256217	-68
57155	0	-0.16394043	-0.18572998	0.307006836	0.999999046	-0.000232697	8.58307E-06	0.000358582	-4.098510742	-4.643249512	7.675170898	-0.011634827	0.000429153	0.017929078	-0.150146484	0.846923828	-0.674316406	899.9	-31.67025699	23.73338207	-167.0804203	-68
57156	0	-0.165240288	-0.187707901	0.305634499	0.999999046	-0.000372887	1.52588E-05	0.000365257	-4.131007195	-4.692697525	7.640862465	-0.018644334	0.000762939	0.018262864	-0.150146484	0.849121094	-0.679931641	900.02	-31.70483822	23.76745012	-167.0445175	-68
57157	0	-0.16418457	-0.190368652	0.304870605	0.999999046	3.43323E-05	5.43594E-05	0.000202179	-4.104614258	-4.759216309	7.621765137	0.001716614	0.002717972	0.010108948	-0.145507813	0.849121094	-0.674804688	899.94	-31.70086264	23.7954824	-167.0144637	-68
57158	0	-0.165574074	-0.183811188	0.305170059	0.999999046	0.000209808	7.82013E-05	0.000286102	-4.139351845	-4.595279694	7.62925148	0.010490418	0.003910065	0.014305115	-0.147949219	0.849121094	-0.677490234	899.9	-31.67374102	23.83092278	-166.9830473	-68
57159	0	-0.164978027	-0.185913086	0.306152344	0.999999046	-0.00050354	5.05447E-05	0.000236511	-4.124450684	-4.647827148	7.653808594	-0.025177003	0.002527237	0.011825562	-0.147949219	0.851318359	-0.675048828	899.88	-31.72970837	23.86066043	-166.9459902	-68
57160	0	-0.165951729	-0.187363625	0.305885315	0.999999046	-0.000226021	1.33514E-05	0.000250816	-4.148793221	-4.684090614	7.647132874	-0.011301041	0.000667572	0.012540817	-0.147949219	0.851318359	-0.677490234	899.88	-31.75229976	23.88766079	-166.9137783	-68
57161	0	-0.165405273	-0.189208984	0.305358887	0.999999046	-0.000408173	2.76566E-05	0.000209808	-4.135131836	-4.730224609	7.633972168	-0.020408631	0.001382828	0.010490418	-0.145751953	0.853515625	-0.677978516	899.88	-31.79795556	23.9135694	-166.8834625	-68
57162	0	-0.165317535	-0.188229561	0.304829597	0.999999046	-0.000123978	2.86102E-05	0.000293732	-4.132938385	-4.705739021	7.620739937	-0.006198883	0.001430511	0.014686585	-0.145507813	0.851318359	-0.675048828	899.94	-31.8074934	23.9446418	-166.8470003	-67
