Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
53525	0	0.385131836	0.058166504	0.040649414	0.999999046	-0.000209808	0.000447273	-0.00038147	9.628295898	1.454162598	1.016235352	-0.010490418	0.022363664	-0.019073488	-0.912597656	0.481201172	0.08984375	891.5	52.28796513	-80.55640255	-162.7963908	-49
53526	0	0.386761665	0.055575371	0.041322708	0.999999046	6.87E-05	0.000137329	-0.000171661	9.669041634	1.38938427	1.033067703	0.003433228	0.006866455	-0.008583069	-0.912597656	0.481201172	0.084228516	891.52	52.32699297	-80.51237018	-162.8307751	-49
53527	0	0.391723633	0.055419922	0.039428711	0.999999046	-8.77E-05	5.44E-05	3.81E-06	9.79309082	1.385498047	0.985717773	-0.004386902	0.002717972	0.000190735	-0.91015625	0.480957031	0.086914063	891.44	52.31994841	-80.49011564	-162.8421709	-49
53528	0	0.387934685	0.057606697	0.041798592	0.999999046	0.00039196	0.000322342	3.81E-06	9.698367119	1.440167427	1.04496479	0.019598008	0.016117097	0.000190735	-0.912597656	0.479003906	0.087158203	891.5	52.22367377	-80.44894066	-162.7112341	-49
53529	0	0.387939453	0.05859375	0.042724609	0.999999046	0.000453949	0.000405312	0.000244141	9.698486328	1.46484375	1.068115234	0.02269745	0.020265581	0.012207032	-0.91015625	0.480957031	0.086914063	891.44	51.99115476	-80.42341449	-162.4355484	-49
53530	0	0.387078285	0.058321953	0.04359436	0.999999046	0.000162125	0.000289917	0.000403404	9.67695713	1.45804882	1.089859009	0.008106232	0.01449585	0.020170213	-0.915039063	0.481201172	0.084228516	891.44	51.72132028	-80.420014	-162.1524111	-49
53531	0	0.385925293	0.057739258	0.042785645	0.999999046	3.81E-05	0.000229836	0.000526428	9.648132324	1.443481445	1.069641113	0.001907349	0.011491776	0.026321413	-0.912597656	0.481201172	0.086914063	891.5	51.41762198	-80.43154884	-161.8561234	-49
53532	0	0.387188911	0.05892086	0.041859627	0.999999046	-0.000329018	-3.43E-05	0.000494957	9.679722786	1.473021507	1.046490669	-0.016450883	-0.001716614	0.02474785	-0.912597656	0.481201172	0.086914063	891.5	51.22558012	-80.4588124	-161.7150915	-49
53533	0	0.390014648	0.056884766	0.041931152	0.999999046	-0.000541687	4.29E-05	0.000473022	9.750366211	1.422119141	1.048278809	-0.027084353	0.002145767	0.023651125	-0.910400391	0.483154297	0.083740234	891.5	50.97703468	-80.47840887	-161.5324497	-50
53534	0	0.38817215	0.056531906	0.042390823	0.999999046	-0.000160217	6.68E-05	0.000522614	9.704303741	1.413297653	1.059770584	-0.008010865	0.00333786	0.026130678	-0.912841797	0.485595703	0.086669922	891.48	50.73761222	-80.50047615	-161.3204811	-49
53535	0	0.387512207	0.053405762	0.041320801	0.999999046	-5.72E-05	0.000103951	0.000606537	9.687805176	1.335144043	1.03302002	-0.002861023	0.005197525	0.030326845	-0.910400391	0.483154297	0.083740234	891.48	50.45272398	-80.52717073	-161.0457853	-49
53536	0	0.388727188	0.052684784	0.038660049	0.999999046	0.000329018	0.000543594	0.000564575	9.718179703	1.317119598	0.966501236	0.016450884	0.027179721	0.028228763	-0.908203125	0.485351563	0.089355469	891.52	49.99800089	-80.51781655	-160.5678367	-49
53537	0	0.38885498	0.052429199	0.041687012	0.999999046	0.000354767	0.001000404	0.000400543	9.721374512	1.31072998	1.042175293	0.017738346	0.050020229	0.020027165	-0.912841797	0.485595703	0.083740234	891.5	49.38300641	-80.4595975	-159.9175492	-49
53538	0	0.388810158	0.052514076	0.043585777	0.999999046	0.000761032	0.000513077	0.00050354	9.720253944	1.312851906	1.089644432	0.038051612	0.025653844	0.025177007	-0.912841797	0.487792969	0.083496094	891.5	49.0254631	-80.44592095	-159.4832498	-49
53539	0	0.387207031	0.051391602	0.045410156	0.999999046	0.000782013	-0.00014019	0.000606537	9.680175781	1.284790039	1.135253906	0.039100653	-0.007009507	0.030326848	-0.910400391	0.487792969	0.083496094	891.52	48.95962107	-80.4900168	-159.3433865	-49
53540	0	0.389173508	0.051719666	0.043692589	0.999999046	0.000473976	-0.000125885	0.000854492	9.729337692	1.292991638	1.09231472	0.023698811	-0.006294252	0.042724616	-0.910400391	0.489746094	0.077636719	891.5	48.73745398	-80.55443369	-159.0684074	-49
53541	0	0.387023926	0.052124023	0.045837402	0.999999046	0	-0.000346184	0.000621796	9.675598145	1.303100586	1.145935059	0	-0.01730919	0.031089785	-0.907958984	0.489746094	0.074462891	891.56	48.67821957	-80.61529964	-159.0057405	-49
53542	0	0.38937664	0.050785065	0.044895172	0.999999046	-0.000623703	-0.000854492	0.000545502	9.734416008	1.269626617	1.122379303	-0.031185158	-0.042724619	0.027275092	-0.910644531	0.4921875	0.077392578	891.44	48.84825374	-80.70800852	-159.2493416	-49
53543	0	0.389282227	0.047241211	0.043395996	0.999999046	-0.000827789	-0.000662804	0.000484467	9.732055664	1.181030273	1.084899902	-0.041389475	-0.03314019	0.024223333	-0.908203125	0.491943359	0.080078125	891.5	48.92399501	-80.78107878	-159.4227444	-49
53544	0	0.389141083	0.045936584	0.043870926	0.999999046	-0.000525475	-0.000520706	0.000384331	9.728527069	1.148414612	1.096773148	-0.02627373	-0.026035312	0.01921654	-0.908447266	0.496582031	0.085449219	891.48	49.00544037	-80.83492583	-159.5731488	-49
53545	0	0.389526367	0.045288086	0.043823242	0.999999046	-0.000209808	-0.000323296	0.000240326	9.73815918	1.132202148	1.095581055	-0.010490418	-0.01616478	0.012016297	-0.906005859	0.494140625	0.079833984	891.58	49.08380503	-80.86162725	-159.6712336	-49
53546	0	0.39140892	0.048377037	0.043650627	0.999999046	-9.54E-05	-0.000291824	0.000353813	9.785223007	1.209425926	1.091265678	-0.004768372	-0.014591218	0.017690659	-0.906005859	0.494140625	0.085693359	891.52	49.10497346	-80.89584154	-159.7097652	-49
53547	0	0.390136719	0.047790527	0.042724609	0.999999046	5.72E-05	-2.57E-05	0.000270844	9.753417969	1.194763184	1.068115234	0.002861023	-0.00128746	0.013542175	-0.90625	0.494140625	0.091308594	891.62	49.03801854	-80.90298929	-159.6534903	-49
53548	0	0.390224457	0.045935631	0.042881012	0.999999046	0.000178337	-4.77E-05	0.000254631	9.75561142	1.14839077	1.072025299	0.008916855	-0.002384186	0.012731552	-0.906005859	0.494140625	0.085693359	891.48	49.00330733	-80.91053042	-159.6040646	-49
53549	0	0.390197754	0.046508789	0.042419434	0.999999046	0.000141144	0.000245094	0.000141144	9.754943848	1.162719727	1.06048584	0.00705719	0.012254715	0.00705719	-0.908691406	0.496582031	0.088378906	891.52	48.85897935	-80.88635069	-159.4540358	-49
