Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
54820	0	0.766357422	-0.143371582	0.157287598	0.999921799	0.007011414	-0.002818108	0.009952545	9.579467773	-1.792144775	1.966094971	0.175289902	-0.070454524	0.248820105	-0.613525391	0.156982422	-0.759277344	878.14	-49.18681517	-73.22147324	40.7492396	-65
54821	0	0.373718262	-0.064453125	0.094543457	0.99997139	0.00716877	-0.000724792	0.002082825	9.342956543	-1.611328125	2.363586426	0.358441853	-0.036239964	0.104142212	-0.615722656	0.150390625	-0.755859375	878.16	-49.05015733	-73.10677212	41.45751966	-65
54822	0	0.384374619	-0.053766251	0.095243454	0.999992371	0.003804207	0.000195503	0.000735283	9.609365463	-1.344156265	2.381086349	0.19021082	0.009775186	0.036764237	-0.612792969	0.143554688	-0.763916016	878.1	-48.69592557	-73.0404503	41.54147506	-66
54823	0	0.381408691	-0.06842041	0.080444336	0.999996185	-0.001948357	0.001590729	0.000511169	9.535217285	-1.710510254	2.011108398	-0.097417938	0.079536525	0.0255585	-0.612792969	0.141357422	-0.763916016	878.16	-48.55196752	-72.88824729	41.16813823	-66
54824	0	0.385782242	-0.086013794	0.075234413	0.999997139	-0.001280785	0.001916885	0.000416756	9.644556046	-2.150344849	1.880860329	-0.064039289	0.095844356	0.020837803	-0.608154297	0.143554688	-0.764160156	878.14	-48.22407497	-72.71889741	40.68068033	-66
54825	0	0.37310791	-0.089050293	0.073120117	0.999998093	-8.30E-05	0.001296997	0.000659943	9.327697754	-2.226257324	1.82800293	-0.004148485	0.064849876	0.032997143	-0.603271484	0.143310547	-0.764404297	878.1	-47.99602223	-72.57540593	40.44135693	-67
54826	0	0.369135857	-0.092784882	0.072780609	0.999999046	-0.000139236	0.000846863	0.000761986	9.228396416	-2.31962204	1.819515228	-0.006961824	0.042343149	0.038099297	-0.605957031	0.147949219	-0.761962891	878.14	-47.92569631	-72.45734242	40.35317494	-67
54827	0	0.369445801	-0.095153809	0.073364258	0.999999046	0.000175476	0.000447273	0.000431061	9.23614502	-2.378845215	1.834106445	0.008773804	0.022363664	0.021553041	-0.603515625	0.147705078	-0.770751953	878.1	-47.84903217	-72.39778687	40.29866643	-68
54828	0	0.370522499	-0.091664314	0.072750092	0.999999046	-0.000794411	0.000179291	0.000437737	9.263062477	-2.291607857	1.818752289	-0.039720541	0.00896454	0.021886829	-0.601318359	0.147705078	-0.770996094	878.14	-47.95846344	-72.35815032	40.32507355	-68
54829	0	0.373657227	-0.094787598	0.076660156	0.999998093	-0.001639366	-3.81E-05	0.00069809	9.341430664	-2.369689941	1.916503906	-0.081968351	-0.00190735	0.034904498	-0.603759766	0.149902344	-0.768066406	878.08	-48.2862465	-72.31262775	40.48097821	-67
54830	0	0.374818802	-0.090252876	0.076580048	0.999997139	-0.001619339	-0.000146866	0.001128197	9.370470047	-2.256321907	1.91450119	-0.080967002	-0.007343297	0.056409873	-0.6015625	0.154296875	-0.768554688	878.16	-48.74221338	-72.23805397	40.77176133	-67
54831	0	0.375915527	-0.094543457	0.079650879	0.999996185	-0.002146721	-0.000305176	0.001174927	9.397888184	-2.363586426	1.991271973	-0.107336153	-0.015258805	0.058746397	-0.6015625	0.156494141	-0.768798828	878.14	-49.30946855	-72.17027263	41.12095858	-67
54832	0	0.375377655	-0.095174789	0.083287239	0.999998093	0.001096725	-0.000594139	0.001016617	9.384441376	-2.379369736	2.082180977	0.054836297	-0.029706968	0.050830863	-0.602050781	0.160888672	-0.763427734	878.16	-49.54407309	-72.13669456	41.49919805	-67
54833	0	0.375197411	-0.086535454	0.081177711	0.999997139	0.001680374	-0.000477791	0.000893593	9.379935265	-2.163386345	2.029442787	0.084018761	-0.023889557	0.04467967	-0.604248047	0.161132813	-0.766113281	878.2	-49.65023263	-72.10487346	41.81079846	-67
54834	0	0.375229836	-0.087608337	0.078365326	0.999998093	0.001690865	-0.000126839	0.000733376	9.380745888	-2.190208435	1.959133148	0.084543276	-0.006341938	0.036668798	-0.599365234	0.158691406	-0.766113281	878.14	-49.62260048	-72.06099964	41.98219673	-67
54835	0	0.376098633	-0.084533691	0.075012207	0.999999046	0.00043869	-3.34E-05	0.000709534	9.40246582	-2.113342285	1.875305176	0.021934512	-0.00166893	0.035476689	-0.604003906	0.156738281	-0.765625	878.16	-49.70706732	-72.01255943	42.1265712	-67
