Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
7057	0	0.383666992	-0.061950684	0.067749023	0.999999046	5.34E-05	4.67E-05	0.00019455	9.591674805	-1.54876709	1.693725586	0.002670288	0.002336502	0.009727478	-0.682861328	-0.113769531	-0.726074219	895.88	-43.31567593	-76.75447226	62.44022875	-77
7058	0	0.382049561	-0.060688972	0.06907177	0.999999046	0.000780106	-0.000135422	7.25E-05	9.551239014	-1.517224312	1.726794243	0.039005284	-0.006771088	0.003623963	-0.680664063	-0.113769531	-0.717773438	895.86	-43.22904556	-76.75936427	62.44176016	-77
7059	0	0.380615234	-0.058166504	0.067443848	0.999999046	0.000728607	-0.000117302	0.000106812	9.515380859	-1.454162598	1.686096191	0.036430362	-0.005865098	0.005340577	-0.682861328	-0.115966797	-0.723144531	895.88	-43.15441948	-76.76018821	62.44951488	-77
7060	0	0.380068779	-0.058821678	0.067378044	0.999999046	0.00048542	-0.000171661	0.000339508	9.501719475	-1.470541954	1.684451103	0.024271013	-0.008583069	0.016975404	-0.680419922	-0.115966797	-0.720458984	895.92	-43.20849238	-76.74741322	62.56090073	-78
7061	0	0.380187988	-0.059692383	0.067810059	0.999999046	-5.72E-05	-0.000220299	0.000484467	9.504699707	-1.49230957	1.695251465	-0.002861023	-0.011014939	0.024223329	-0.682617188	-0.115966797	-0.726074219	895.84	-43.3921913	-76.72730868	62.74134118	-78
7062	0	0.384126663	-0.061537743	0.069829941	0.999999046	-0.000715256	-0.000205994	0.000408173	9.60316658	-1.538443565	1.74574852	-0.035762791	-0.010299684	0.020408633	-0.685302734	-0.113525391	-0.723144531	895.92	-43.61922834	-76.71185101	62.88910668	-78
7063	0	0.380493164	-0.062133789	0.070861816	0.999999046	-0.000347137	-9.06E-05	0.000148773	9.512329102	-1.553344727	1.77154541	-0.017356873	-0.004529953	0.00743866	-0.682861328	-0.115966797	-0.723144531	895.92	-43.67410457	-76.70712655	62.9040798	-78
7064	0	0.37987709	-0.061990738	0.070382118	0.999999046	1.81E-05	-0.000265121	0.00014782	9.496927261	-1.549768448	1.759552956	0.000905991	-0.013256073	0.007390976	-0.682861328	-0.111572266	-0.720703125	895.92	-43.74529021	-76.71682908	62.97773963	-79
7065	0	0.385559082	-0.062866211	0.07019043	0.999999046	0.000419617	-0.000330925	-0.000617981	9.638977051	-1.571655273	1.754760742	0.020980837	-0.016546251	-0.030899051	-0.682861328	-0.113769531	-0.717529297	895.88	-43.52307933	-76.79250822	62.79777608	-79
7066	0	0.38458252	-0.06196785	0.068583488	0.999999046	0.000221252	-0.000413895	-0.00043869	9.614562988	-1.549196243	1.714587212	0.011062623	-0.020694734	-0.021934511	-0.685302734	-0.115722656	-0.717285156	895.94	-43.41364604	-76.86082841	62.71072942	-79
7067	0	0.385131836	-0.061706543	0.069396973	0.999999046	4.58E-05	-0.000330925	-0.000396729	9.628295898	-1.542663574	1.734924316	0.002288818	-0.01654625	-0.019836427	-0.685058594	-0.115722656	-0.720214844	895.94	-43.31051892	-76.91885543	62.60885795	-79
7068	0	0.383514404	-0.060969353	0.065668106	0.999999046	0.000161171	-0.000267029	-0.000191689	9.587860107	-1.524233818	1.641702652	0.008058548	-0.013351441	-0.009584427	-0.685058594	-0.117919922	-0.717041016	895.86	-43.24620293	-76.95548505	62.56125225	-78
7069	0	0.380126953	-0.060852051	0.067382813	0.999999046	-2.29E-05	-0.000113487	-0.000549316	9.503173828	-1.52130127	1.684570313	-0.001144409	-0.005674362	-0.027465822	-0.684814453	-0.120117188	-0.72265625	895.84	-43.02143817	-77.00723233	62.3270119	-78
