Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
8966	0	0.375100136	-0.100090981	0.078316689	0.999999046	2.10E-05	-7.44E-05	0.000483513	9.377503395	-2.502274513	1.957917213	0.001049042	-0.00371933	0.024175645	-0.649414063	0.034179688	-0.755126953	895.92	-52.45985869	-72.04313862	71.76132999	-67
8967	0	0.373779297	-0.098388672	0.074401855	0.999999046	0.001213074	-9.44E-05	0.000423431	9.344482422	-2.459716797	1.860046387	0.060653703	-0.004720689	0.021171576	-0.649414063	0.034179688	-0.755126953	895.94	-52.41575558	-72.00756582	71.86012451	-68
8968	0	0.377004623	-0.099444389	0.074326515	0.999999046	0.001223564	-0.000143051	0.000362396	9.425115585	-2.486109734	1.85816288	0.061178224	-0.007152559	0.018119817	-0.649169922	0.031738281	-0.760498047	895.88	-52.37101464	-71.98108754	71.95928572	-68
8969	0	0.374145508	-0.094726563	0.075744629	0.999999046	0.001277924	-8.68E-05	0.000114441	9.353637695	-2.368164063	1.893615723	0.063896197	-0.004339219	0.005722047	-0.651367188	0.029785156	-0.757568359	895.92	-52.25055623	-71.97342285	71.98708114	-70
8970	0	0.371450424	-0.095968246	0.072751045	0.999999046	0.000659943	0.000131607	-3.43E-05	9.286260605	-2.399206161	1.818776131	0.032997134	0.006580353	-0.001716614	-0.651367188	0.027587891	-0.754394531	895.92	-52.10825774	-71.96411983	71.91971692	-69
8971	0	0.373657227	-0.096801758	0.073242188	0.999999046	0.000473022	0.000138283	0.000305176	9.341430664	-2.420043945	1.831054688	0.023651124	0.006914139	0.01525879	-0.651367188	0.027587891	-0.757324219	895.92	-52.05922374	-71.92382742	71.9268441	-70
8972	0	0.375042915	-0.096170425	0.071543694	0.999999046	0.000266075	-7.63E-05	0.000705719	9.376072884	-2.404260635	1.788592339	0.013303758	-0.003814698	0.035285953	-0.649169922	0.029785156	-0.757568359	895.88	-52.17973766	-71.8627208	72.08437833	-70
8973	0	0.377258301	-0.097839355	0.074462891	0.999999046	-4.20E-05	-0.000159264	0.000514984	9.43145752	-2.445983887	1.861572266	-0.002098084	-0.007963181	0.025749208	-0.648925781	0.02734375	-0.760253906	895.88	-52.31696838	-71.82481836	72.22536345	-70
8974	0	0.375229836	-0.095973969	0.073845863	0.999999046	0.000772476	-0.000246048	0.000224113	9.380745888	-2.399349213	1.846146584	0.038623814	-0.0123024	0.011205675	-0.648925781	0.027587891	-0.757324219	895.94	-52.3224522	-71.81959879	72.32508494	-71
8975	0	0.374145508	-0.09564209	0.071899414	0.999999046	-0.000686646	2.77E-05	6.10E-05	9.353637695	-2.391052246	1.797485352	-0.034332278	0.001382828	0.003051758	-0.651367188	0.027587891	-0.754394531	895.86	-52.38496169	-71.81032433	72.31193914	-71
8976	0	0.374678612	-0.098597527	0.073615074	0.999999046	-0.000908852	-0.000175476	7.53E-05	9.366965294	-2.464938164	1.840376854	-0.045442588	-0.008773805	0.003767014	-0.649169922	0.029541016	-0.760498047	895.8	-52.53236914	-71.81411241	72.35796459	-71
8977	0	0.37701416	-0.097229004	0.07434082	0.999999046	-0.000938416	4.77E-06	0	9.425354004	-2.430725098	1.858520508	-0.046920783	0.000238419	0	-0.649169922	0.029785156	-0.757568359	895.84	-52.61730109	-71.81240395	72.33693362	-71
8978	0	0.373839378	-0.100055695	0.074644089	0.999998093	-0.001301765	0.000367165	-0.000389099	9.345984459	-2.501392365	1.866102219	-0.065088294	0.018358237	-0.019454962	-0.649169922	0.034179688	-0.7578125	895.94	-52.56117519	-71.82094212	72.11999741	-70
