Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
21860	0	0.383488655	-0.022585869	0.078437805	0.999999046	6.58E-05	4.96E-05	0.000281334	9.587216377	-0.564646721	1.960945129	0.003290176	0.002479553	0.014066696	-0.610107422	0.333740234	0.686523438	895.74	-16.75011755	-78.15203194	-135.6992341	-73
21861	0	0.384643555	-0.024230957	0.078613281	0.999999046	-8.77E-05	-6.68E-06	0.000282288	9.616088867	-0.605773926	1.965332031	-0.004386902	-0.000333786	0.01411438	-0.607910156	0.333740234	0.686279297	895.74	-16.86702791	-78.14324727	-135.6004691	-73
21862	0	0.384691238	-0.024461746	0.077687263	0.999999046	-8.96E-05	-0.000104904	0.000281334	9.61728096	-0.611543655	1.942181587	-0.004482269	-0.005245209	0.014066696	-0.607666016	0.333740234	0.68359375	895.68	-16.99927045	-78.14518507	-135.4820927	-73
21863	0	0.386169434	-0.024291992	0.076904297	0.999999046	0.000217438	-1.81E-05	0.000244141	9.65423584	-0.607299805	1.922607422	0.010871887	-0.000905991	0.012207031	-0.607910156	0.3359375	0.688964844	895.7	-17.06314959	-78.13880882	-135.4027684	-75
21864	0	0.386343002	-0.024264336	0.07738781	0.999999046	0.000199318	6.68E-05	-7.72E-05	9.658575058	-0.606608391	1.934695244	0.009965897	0.00333786	-0.003862381	-0.610107422	0.3359375	0.68359375	895.76	-16.94789443	-78.13392578	-135.5017841	-75
21865	0	0.385314941	-0.024047852	0.077636719	0.999999046	0.000213623	0.0001688	7.63E-06	9.632873535	-0.601196289	1.940917969	0.010681152	0.008440018	0.00038147	-0.610351563	0.3359375	0.686279297	895.8	-16.85924418	-78.11495163	-135.5768873	-78
21866	0	0.385105133	-0.022800446	0.077530861	0.999999046	0.000360489	-3.81E-06	9.16E-05	9.627628326	-0.570011139	1.938271523	0.018024445	-0.000190735	0.004577637	-0.607910156	0.3359375	0.683349609	895.76	-16.82460955	-78.11212607	-135.5754079	-79
21867	0	0.385986328	-0.02166748	0.077087402	0.999999046	-5.34E-05	-1.43E-05	0.000110626	9.649658203	-0.541687012	1.927185059	-0.002670288	-0.000715256	0.005531311	-0.610107422	0.3359375	0.68359375	895.64	-16.84851923	-78.10986757	-135.5636881	-81
21868	0	0.386837006	-0.023531914	0.077926636	0.999999046	-0.00036335	-3.81E-06	-4.20E-05	9.67092514	-0.588297844	1.948165894	-0.018167496	-0.000190735	-0.002098084	-0.610107422	0.3359375	0.68359375	895.76	-16.82670485	-78.11151868	-135.6333329	-81
21869	0	0.385498047	-0.022644043	0.077209473	0.999999046	-9.92E-05	-9.82E-05	-4.58E-05	9.637451172	-0.566101074	1.930236816	-0.004959106	-0.004911423	-0.002288818	-0.610107422	0.333740234	0.68359375	895.68	-16.78722517	-78.12367032	-135.6934201	-81
21870	0	0.38643074	-0.022562981	0.077127457	0.999999046	-0.000276566	-0.000179291	-0.000221252	9.660768509	-0.564074516	1.928186417	-0.013828278	-0.008964539	-0.011062622	-0.610351563	0.338134766	0.683349609	895.64	-16.68869864	-78.15054058	-135.8239599	-80
21871	0	0.38659668	-0.023254395	0.077636719	0.999999046	-0.00043869	-1.43E-05	-9.92E-05	9.664916992	-0.581359863	1.940917969	-0.02193451	-0.000715256	-0.004959107	-0.610351563	0.333984375	0.686523438	895.74	-16.64641541	-78.15522746	-135.9267679	-78
21872	0	0.387396812	-0.025502205	0.075405121	0.999999046	-0.000271797	0.000160217	-6.87E-05	9.684920311	-0.637555122	1.885128021	-0.013589859	0.008010864	-0.003433228	-0.612548828	0.333984375	0.683837891	895.7	-16.57439679	-78.13981688	-136.0361143	-76
21873	0	0.385742188	-0.023498535	0.077697754	0.999999046	0.00012207	-2.19E-05	-0.000286102	9.643554688	-0.587463379	1.942443848	0.006103516	-0.001096725	-0.014305115	-0.612548828	0.333984375	0.686767578	895.7	-16.37183134	-78.15139998	-136.2366433	-75
21874	0	0.384842873	-0.023687363	0.076525688	0.999999046	3.24E-05	-5.72E-06	-0.0001688	9.621071815	-0.592184067	1.913142204	0.001621246	-0.000286102	-0.008440018	-0.612548828	0.333984375	0.683837891	895.7	-16.23845414	-78.15734187	-136.3720149	-75
21875	0	0.386047363	-0.024353027	0.077331543	0.999999046	0.000293732	-1.43E-05	3.81E-06	9.651184082	-0.608825684	1.933288574	0.014686585	-0.000715256	0.000190735	-0.610107422	0.331787109	0.684082031	895.7	-16.16731995	-78.15863746	-136.4176174	-75
21876	0	0.387880325	-0.02266407	0.075623512	0.999999046	0.000445366	-3.24E-05	-4.96E-05	9.697008133	-0.566601753	1.890587807	0.022268296	-0.001621246	-0.002479553	-0.612548828	0.333984375	0.686767578	895.76	-16.05358426	-78.16370592	-136.4910604	-74
21877	0	0.384155273	-0.022094727	0.076293945	0.999999046	0.000209808	1.62E-05	-1.53E-05	9.603881836	-0.552368164	1.907348633	0.010490418	0.000810623	-0.000762939	-0.614990234	0.333984375	0.686767578	895.7	-15.97744543	-78.1623444	-136.5551527	-73
21878	0	0.385984421	-0.023271561	0.077169418	0.999999046	6.29E-05	0	6.01E-05	9.649610519	-0.581789017	1.929235458	0.003147125	0	0.003004074	-0.612548828	0.333984375	0.683837891	895.72	-15.96036311	-78.16039938	-136.5707637	-72
21879	0	0.385620117	-0.023498535	0.077087402	0.999999046	0.000297546	4.67E-05	0.000133514	9.64050293	-0.587463379	1.927185059	0.01487732	0.002336502	0.00667572	-0.612548828	0.331787109	0.689697266	895.68	-15.9482721	-78.15095661	-136.5680685	-72
21880	0	0.386461258	-0.02203083	0.077074051	0.999999046	0.000105858	-0.000144958	0.000247955	9.661531448	-0.55077076	1.926851273	0.005292893	-0.007247925	0.012397766	-0.612548828	0.333984375	0.683837891	895.74	-16.04694053	-78.15907259	-136.4619855	-72
21881	0	0.387268066	-0.023620605	0.077819824	0.999999046	0.000232697	-2.19E-05	1.14E-05	9.68170166	-0.590515137	1.945495605	0.011634827	-0.001096725	0.000572205	-0.612548828	0.333984375	0.686767578	895.72	-15.98853405	-78.16107079	-136.506581	-72
