Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
15525	0	0.383972168	-0.053405762	0.071960449	0.999999046	-0.001262665	-0.000178337	-0.000217438	9.599304199	-1.335144043	1.79901123	-0.063133257	-0.008916857	-0.01087189	-0.612304688	0.055419922	0.800292969	877.92	-36.75517509	-77.07597382	-140.5742586	-58
15526	0	0.381276131	-0.056539536	0.073633194	0.999999046	-0.001075745	4.39E-05	0.000125885	9.531903267	-1.413488388	1.840829849	-0.053787242	0.002193451	0.006294252	-0.612060547	0.053222656	0.800537109	877.94	-36.86555066	-77.06610821	-140.5834069	-58
15527	0	0.383483887	-0.05682373	0.074707031	0.999999046	-0.000247955	-0.000105858	0.000263214	9.587097168	-1.420593262	1.867675781	-0.012397766	-0.005292893	0.013160706	-0.612060547	0.053222656	0.800537109	877.98	-36.98079256	-77.06025246	-140.4903178	-58
15528	0	0.384996414	-0.055171967	0.075695992	0.999999046	0.000813484	0.000135422	2.19E-05	9.624910355	-1.379299164	1.892399788	0.040674214	0.006771088	0.001096726	-0.614501953	0.053222656	0.797851563	877.92	-36.80559679	-77.04866793	-140.5721466	-58
15529	0	0.382568359	-0.052124023	0.072387695	0.999998093	0.001610756	0.000164032	-7.25E-05	9.564208984	-1.303100586	1.809692383	0.080537831	0.008201603	-0.003623964	-0.614501953	0.053222656	0.794921875	877.94	-36.49267907	-77.04081713	-140.7039404	-58
15530	0	0.381941795	-0.050685883	0.069562912	0.999999046	0.001148224	0.000162125	-0.000126839	9.548544884	-1.267147064	1.7390728	0.057411207	0.008106234	-0.006341936	-0.614501953	0.057617188	0.794677734	877.92	-36.21162269	-77.03684052	-140.8544165	-58
15531	0	0.382141113	-0.052124023	0.070068359	0.999999046	4.96E-05	6.58E-05	-2.29E-05	9.553527832	-1.303100586	1.751708984	0.002479553	0.003290176	-0.001144409	-0.616943359	0.057617188	0.794677734	877.94	-36.12679324	-77.03471791	-140.9330772	-58
15532	0	0.382926941	-0.052161217	0.070305824	0.999999046	-0.00061512	1.72E-05	0.000155449	9.573173523	-1.304030418	1.757645607	-0.030755999	0.000858307	0.007772446	-0.616943359	0.057617188	0.800537109	877.92	-36.20427206	-77.02511655	-140.9223189	-58
15533	0	0.385375977	-0.051269531	0.070373535	0.999999046	-0.001010895	0.000130653	0.00012207	9.634399414	-1.281738281	1.759338379	-0.050544748	0.00653267	0.006103517	-0.614746094	0.057617188	0.797363281	877.94	-36.28029856	-77.00742408	-140.9578227	-58
15534	0	0.381559372	-0.053098679	0.073355675	0.999999046	-0.000591278	0.000301361	-0.000164032	9.538984299	-1.327466965	1.833891869	-0.029563906	0.015068055	-0.0082016	-0.619140625	0.053466797	0.798095703	877.98	-36.14356795	-76.99321304	-141.1662572	-58
15535	0	0.381713867	-0.051086426	0.070861816	0.999999046	0.000228882	0.000187874	0.000225067	9.54284668	-1.277160645	1.77154541	0.011444092	0.009393692	0.011253357	-0.614501953	0.055419922	0.797607422	877.98	-36.10208539	-76.96324131	-141.1781909	-58
15536	0	0.381968498	-0.051348686	0.071332932	0.999999046	0.000250816	5.72E-05	0.000621796	9.549212456	-1.283717155	1.783323288	0.012540818	0.002861023	0.031089785	-0.616943359	0.055419922	0.794921875	877.92	-36.25419631	-76.91858672	-140.990607	-59
15537	0	0.385375977	-0.051147461	0.068969727	0.999999046	-0.000293732	1.24E-05	0.000595093	9.634399414	-1.278686523	1.724243164	-0.014686586	0.000619888	0.029754641	-0.616943359	0.057617188	0.797607422	878.04	-36.47012809	-76.87998305	-140.7991011	-59
15538	0	0.382322311	-0.051645279	0.071328163	0.999999046	-0.000627518	-2.29E-05	0.000243187	9.558057785	-1.291131973	1.783204079	-0.031375887	-0.001144409	0.012159348	-0.616699219	0.055419922	0.791992188	877.92	-36.59463643	-76.86858802	-140.7427386	-59
15539	0	0.382202148	-0.052368164	0.07019043	0.999999046	-0.000415802	-9.06E-05	0.000495911	9.555053711	-1.309204102	1.754760742	-0.020790102	-0.004529953	0.024795534	-0.616943359	0.055419922	0.797851563	877.94	-36.81404594	-76.84618043	-140.563702	-59
15540	0	0.384296417	-0.055433273	0.070806503	0.999999046	-0.00073719	-9.92E-05	0.000343323	9.607410431	-1.385831833	1.770162582	-0.036859516	-0.004959107	0.01716614	-0.619140625	0.053466797	0.798095703	877.94	-37.0129149	-76.83493176	-140.4454077	-59
15541	0	0.382995605	-0.055175781	0.071777344	0.999999046	-0.000614166	1.24E-05	0.000312805	9.574890137	-1.379394531	1.794433594	-0.030708315	0.000619888	0.01564026	-0.619384766	0.055664063	0.80078125	877.92	-37.15277376	-76.8155007	-140.3694957	-59
15542	0	0.383568764	-0.056358337	0.071289063	0.999999046	-0.000291824	-0.000116348	0.000342369	9.589219093	-1.408958435	1.782226563	-0.014591218	-0.005817414	0.017118455	-0.619140625	0.055419922	0.794921875	878.06	-37.30544141	-76.80569969	-140.2430735	-59
15543	0	0.383117676	-0.053588867	0.071655273	0.999999046	-0.000293732	-6.39E-05	0.000762939	9.577941895	-1.33972168	1.791381836	-0.014686586	-0.003194809	0.038146977	-0.616943359	0.055419922	0.797851563	877.98	-37.60505719	-76.76175274	-139.9660418	-59
15544	0	0.383773804	-0.056353569	0.07224369	0.999999046	-0.000359535	-0.000114441	0.000796318	9.594345093	-1.408839226	1.806092262	-0.017976763	-0.005722047	0.039815908	-0.621582031	0.055664063	0.798095703	878	-37.93829287	-76.71965024	-139.6632857	-59
15545	0	0.383789063	-0.055541992	0.070800781	0.999999046	-1.91E-05	2.00E-05	0.000434875	9.594726563	-1.388549805	1.770019531	-0.000953674	0.001001358	0.021743775	-0.616943359	0.055419922	0.794921875	877.98	-38.0527875	-76.69069037	-139.5454046	-59
15546	0	0.38270092	-0.055084229	0.070874214	0.999999046	-0.000268936	-8.01E-05	0.000349998	9.567523003	-1.377105713	1.771855354	-0.013446808	-0.004005432	0.017499924	-0.619140625	0.055664063	0.797851563	877.98	-38.19298019	-76.67676906	-139.4304096	-59
15547	0	0.38293457	-0.056091309	0.072814941	0.999999046	0.000152588	-0.00026226	0.000232697	9.573364258	-1.402282715	1.820373535	0.007629395	-0.013113022	0.011634827	-0.616943359	0.055419922	0.794921875	877.92	-38.29449415	-76.68746616	-139.3063411	-59
15548	0	0.383496284	-0.053013802	0.070614815	0.999999046	-9.54E-07	-0.000350952	4.96E-05	9.587407112	-1.325345039	1.765370369	-4.77E-05	-0.017547608	0.002479553	-0.614501953	0.055419922	0.794677734	877.94	-38.37040953	-76.71925905	-139.2262426	-59
15549	0	0.385009766	-0.05456543	0.070373535	0.999999046	-0.000507355	-0.000288963	-6.10E-05	9.625244141	-1.364135742	1.759338379	-0.025367738	-0.014448167	-0.003051758	-0.616943359	0.057617188	0.794677734	877.98	-38.44369183	-76.75346437	-139.2044407	-59
15550	0	0.384630203	-0.055811882	0.071008682	0.999999046	-0.000738144	0.000183105	-0.000679016	9.615755081	-1.39529705	1.775217056	-0.036907202	0.009155275	-0.033950812	-0.614501953	0.055419922	0.800537109	878	-38.16410137	-76.7891525	-139.5717311	-59
15551	0	0.381652832	-0.055358887	0.073669434	0.999999046	-0.000217438	-7.15E-05	-0.000480652	9.541320801	-1.383972168	1.84173584	-0.010871888	-0.003576279	-0.024032594	-0.616699219	0.051025391	0.792480469	878	-37.97576896	-76.8333166	-139.790274	-59
15552	0	0.38330555	-0.057463646	0.072001457	0.999999046	-5.25E-05	-0.000225067	-0.000489235	9.582638741	-1.436591148	1.80003643	-0.002622604	-0.011253357	-0.024461747	-0.616699219	0.048828125	0.801269531	877.98	-37.8103314	-76.89170784	-139.9675009	-60
15553	0	0.384155273	-0.05645752	0.070068359	0.999999046	-0.000331879	-9.82E-05	-0.00050354	9.603881836	-1.411437988	1.751708984	-0.016593934	-0.004911423	-0.025177004	-0.616699219	0.051025391	0.798095703	877.86	-37.63204508	-76.93949915	-140.1854563	-59
15554	0	0.381049156	-0.053375244	0.071421623	0.999999046	-0.000312805	-0.000139236	-8.87E-05	9.526228905	-1.334381104	1.785540581	-0.015640259	-0.006961823	-0.004434586	-0.616699219	0.051025391	0.801025391	877.98	-37.62516992	-76.96189545	-140.224036	-59
15555	0	0.380737305	-0.054260254	0.07232666	0.999999046	-0.000770569	-0.00020504	2.67E-05	9.518432617	-1.356506348	1.808166504	-0.038528446	-0.010252	0.001335144	-0.614257813	0.046630859	0.798339844	877.92	-37.73565123	-76.98208037	-140.2009211	-60
15556	0	0.382228851	-0.057141304	0.073301315	0.999999046	-0.00042057	-0.000167847	-1.62E-05	9.555721283	-1.4285326	1.832532883	-0.021028519	-0.008392334	-0.000810623	-0.616455078	0.046630859	0.795654297	877.98	-37.77816701	-77.00169257	-140.205793	-60
15557	0	0.382629395	-0.05657959	0.071960449	0.999999046	0.000282288	-0.000155449	-3.43E-05	9.565734863	-1.414489746	1.79901123	0.01411438	-0.007772446	-0.001716614	-0.614257813	0.046630859	0.798339844	877.98	-37.72942058	-77.0213204	-140.22156	-59
15558	0	0.38332653	-0.056573868	0.072421074	0.999999046	0.000705719	-8.39E-05	0.000124931	9.583163261	-1.414346695	1.810526848	0.035285953	-0.004196167	0.006246567	-0.614257813	0.046630859	0.798339844	877.98	-37.67307882	-77.02314748	-140.1973627	-59
15559	0	0.383972168	-0.056030273	0.070678711	0.999999046	0.001026154	5.82E-05	6.10E-05	9.599304199	-1.400756836	1.766967773	0.051307687	0.002908707	0.003051758	-0.614257813	0.046630859	0.798339844	877.94	-37.51200575	-77.01649633	-140.2456225	-59
15560	0	0.383285522	-0.05215168	0.069303513	0.999999046	0.000731468	0.000236511	0.000239372	9.582138062	-1.303792	1.732587814	0.036573414	0.011825563	0.011968614	-0.616699219	0.048828125	0.798339844	877.94	-37.40108103	-76.98130082	-140.2758567	-60
15561	0	0.38092041	-0.050720215	0.069580078	0.999999046	0.0001297	8.11E-05	0.000205994	9.523010254	-1.268005371	1.739501953	0.006484985	0.004053116	0.010299683	-0.616455078	0.051025391	0.789550781	877.88	-37.39251136	-76.96272203	-140.2686342	-60
15562	0	0.384793282	-0.052509308	0.068311691	0.999999046	-0.000431061	9.92E-05	0.00014782	9.619832039	-1.312732697	1.707792282	-0.02155304	0.004959107	0.007390976	-0.616699219	0.051025391	0.801025391	877.92	-37.41997104	-76.94673297	-140.2888268	-60
15563	0	0.383239746	-0.054138184	0.071166992	0.999999046	-0.000991821	0.000164986	-0.000362396	9.580993652	-1.35345459	1.779174805	-0.049591074	0.008249284	-0.018119815	-0.616699219	0.051025391	0.801025391	877.94	-37.29143969	-76.96023125	-140.5311724	-60
15564	0	0.381117821	-0.052662849	0.072041512	0.999999046	-0.000411034	5.34E-05	-0.000206947	9.527945518	-1.316571236	1.801037788	-0.020551682	0.002670288	-0.010347367	-0.616455078	0.048828125	0.792480469	877.92	-37.19028911	-76.97298854	-140.6798044	-59
15565	0	0.383789063	-0.055969238	0.069396973	0.999999046	-0.000461578	1.62E-05	0.000305176	9.594726563	-1.399230957	1.734924316	-0.02307892	0.000810623	0.01525879	-0.616455078	0.046630859	0.795654297	877.94	-37.30852055	-76.95362742	-140.6124192	-60
15566	0	0.382347107	-0.057490349	0.072284698	0.999999046	-2.29E-05	0.000139236	6.48E-05	9.558677673	-1.43725872	1.807117462	-0.001144409	0.006961823	0.003242493	-0.614257813	0.046630859	0.801269531	877.92	-37.24548337	-76.93956116	-140.6784347	-59
15567	0	0.382751465	-0.056030273	0.071655273	0.999999046	1.91E-05	4.67E-05	0.000167847	9.568786621	-1.400756836	1.791381836	0.000953674	0.002336502	0.008392334	-0.618896484	0.046875	0.798583984	877.98	-37.24615396	-76.92670157	-140.6752748	-60
