Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
8616	0	0.378236771	-0.079152107	0.080817223	0.999987602	-0.004796028	0.000814438	-0.000597954	9.455919266	-1.978802681	2.020430565	-0.239802367	0.040722056	-0.02989781	-0.567382813	0.315673828	0.703125	895.52	-42.66156739	-73.94527442	-126.5682675	-80
8617	0	0.377685547	-0.079528809	0.080505371	0.999991417	-0.003917694	0.000973701	-0.000457764	9.442138672	-1.988220215	2.012634277	-0.195885243	0.048685208	-0.022888247	-0.569335938	0.309082031	0.703857422	895.64	-42.6820873	-73.90330281	-127.0123421	-80
8618	0	0.375831604	-0.077916145	0.07958889	0.999992371	-0.003560066	0.001029015	-0.000255585	9.3957901	-1.947903633	1.989722252	-0.178003721	0.051450848	-0.012779265	-0.571533203	0.302734375	0.707275391	895.48	-42.70767737	-73.84073601	-127.4106855	-81
8619	0	0.375366211	-0.079711914	0.078613281	0.999992371	-0.003649712	0.000804901	-0.000225067	9.384155273	-1.992797852	1.965332031	-0.182486007	0.04024515	-0.011253383	-0.571289063	0.296142578	0.713623047	895.5	-42.81455371	-73.79450252	-127.7373891	-81
8620	0	0.373746872	-0.082695961	0.080565453	0.999995232	-0.002997398	0.000469208	-0.000351906	9.343671799	-2.067399025	2.014136314	-0.149870152	0.023460425	-0.017595318	-0.573486328	0.289794922	0.714111328	895.54	-42.90139006	-73.78606371	-128.0096794	-81
8621	0	0.374389648	-0.082519531	0.081787109	0.999997139	-0.001968384	-0.00020504	-3.81E-06	9.359741211	-2.062988281	2.044677734	-0.098419254	-0.010252006	-0.000190735	-0.573242188	0.287597656	0.711425781	895.52	-43.15272287	-73.80665827	-127.9858553	-81
8622	0	0.374362946	-0.083451271	0.081853867	0.999999046	-0.000469208	-0.000402451	9.06E-05	9.359073639	-2.086281776	2.046346664	-0.02346039	-0.020122529	0.004529953	-0.572998047	0.283203125	0.711914063	895.54	-43.31403862	-73.83581295	-127.8824782	-80
8623	0	0.377319336	-0.084533691	0.082702637	0.999999046	0.001289368	-0.000479698	7.63E-06	9.432983398	-2.113342285	2.067565918	0.064468404	-0.023984917	0.00038147	-0.571044922	0.285400391	0.719970703	895.62	-43.27213253	-73.87739138	-127.7815747	-81
8624	0	0.37593174	-0.079933167	0.082242012	0.999996185	0.002700806	-0.000426292	0.000151634	9.398293495	-1.998329163	2.056050301	0.135040452	-0.021314648	0.00758172	-0.573242188	0.287597656	0.711425781	895.52	-43.09592997	-73.90291089	-127.6537702	-81
8625	0	0.376647949	-0.078857422	0.080627441	0.999995232	0.002891541	-0.000376701	0.000415802	9.41619873	-1.971435547	2.015686035	0.144577235	-0.018835095	0.02079013	-0.568603516	0.289550781	0.713867188	895.54	-42.96145862	-73.90346406	-127.4630428	-81
