Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
12984	0	0.389183998	0.040388107	0.054121971	0.999999046	0.000912666	0.000635147	0.000292778	9.729599953	1.009702682	1.353049278	0.045633326	0.031757362	0.014638904	-0.432861328	-0.829345703	-0.431396484	891.64	50.18109742	-81.71829676	25.06192371	-72
12985	0	0.388000488	0.040039063	0.055480957	0.999999046	0.000728607	0.000519753	2.29E-05	9.700012207	1.000976563	1.387023926	0.036430364	0.025987629	0.001144409	-0.430175781	-0.831787109	-0.434326172	891.74	49.8186463	-81.65667022	25.51182181	-72
12986	0	0.38702774	0.040041924	0.056799889	0.999999046	0.000705719	0.000494003	-7.63E-06	9.675693512	1.001048088	1.419997215	0.035285954	0.024700168	-0.00038147	-0.435058594	-0.831542969	-0.428222656	891.68	49.48731068	-81.59365296	25.92899629	-72
12987	0	0.387451172	0.042358398	0.055969238	0.999999046	0.000556946	0.000344276	-1.14E-05	9.686279297	1.058959961	1.399230957	0.027847292	0.017213823	-0.000572205	-0.432861328	-0.831542969	-0.425537109	891.68	49.23187776	-81.54088942	26.25202679	-72
12988	0	0.386253357	0.040779114	0.053930283	0.999999046	0.000369072	8.39E-05	9.92E-05	9.656333923	1.019477844	1.348257065	0.018453598	0.004196167	0.004959107	-0.432617188	-0.831542969	-0.431152344	891.7	49.05206056	-81.51691275	26.47489903	-72
12989	0	0.38671875	0.038391113	0.053833008	0.999999046	0.000614166	-0.000124931	7.63E-05	9.66796875	0.959777832	1.345825195	0.030708315	-0.006246567	0.003814698	-0.435058594	-0.833740234	-0.427978516	891.68	49.03170471	-81.50656927	26.56625046	-72
12990	0	0.388385773	0.041204453	0.053012848	0.999999046	0.000663757	-8.96E-05	7.15E-05	9.709644318	1.030111313	1.325321198	0.033187869	-0.00448227	0.003576279	-0.432617188	-0.8359375	-0.425048828	891.76	48.99813375	-81.49306472	26.67712312	-72
12991	0	0.387512207	0.044006348	0.052856445	0.999999046	0.000358582	-0.000250816	0.000106812	9.687805176	1.100158691	1.321411133	0.017929078	-0.012540818	0.005340576	-0.435058594	-0.833740234	-0.427978516	891.68	49.00485315	-81.49453022	26.71037428	-72
12992	0	0.387121201	0.042985916	0.054095268	0.999999046	-0.000220299	-0.000320435	0.000152588	9.678030014	1.074647903	1.352381706	-0.011014939	-0.016021729	0.007629395	-0.434814453	-0.8359375	-0.427978516	891.68	48.96147357	-81.50501878	26.72787488	-72
12993	0	0.385559082	0.042541504	0.057922363	0.999999046	-0.000469208	-0.000529289	-3.81E-05	9.638977051	1.063537598	1.448059082	-0.02346039	-0.026464464	-0.001907349	-0.434814453	-0.8359375	-0.427978516	891.7	49.10456675	-81.5144222	26.52812603	-72
12994	0	0.388114929	0.041970253	0.053765297	0.999999046	-0.00069809	-0.000928879	1.43E-05	9.70287323	1.049256325	1.344132423	-0.034904488	-0.04644395	0.000715256	-0.432617188	-0.8359375	-0.427978516	891.64	49.42793717	-81.55805682	26.11965864	-72
12995	0	0.391235352	0.046325684	0.048950195	0.999999046	-0.000984192	-0.000506401	0.00018692	9.780883789	1.15814209	1.223754883	-0.049209605	-0.025320058	0.00934601	-0.435058594	-0.833740234	-0.430908203	891.64	49.38693944	-81.58498739	26.04575144	-72
12996	0	0.387944221	0.045351028	0.048951149	0.999999046	-0.001078606	-0.000505447	0.000293732	9.698605537	1.133775711	1.223778725	-0.053930296	-0.025272376	0.014686588	-0.4375	-0.833496094	-0.425048828	891.68	49.28119225	-81.62108967	26.02875291	-72
12997	0	0.385437012	0.043395996	0.053222656	0.999998093	-0.00158596	-0.000518799	0.000328064	9.635925293	1.084899902	1.330566406	-0.079298058	-0.025939954	0.016403206	-0.437255859	-0.831542969	-0.433837891	891.68	49.10628472	-81.66102329	26.01984066	-72
12998	0	0.38716507	0.041390419	0.051548958	0.999998093	-0.001793861	-0.000502586	-7.63E-06	9.67912674	1.034760475	1.288723946	-0.089693121	-0.025129333	-0.00038147	-0.435058594	-0.831542969	-0.434082031	891.68	49.06848468	-81.67067871	25.84965723	-72
12999	0	0.388183594	0.041442871	0.050598145	0.999998093	-0.001532555	-0.000720978	0.000114441	9.704589844	1.036071777	1.264953613	-0.076627768	-0.036048906	0.005722049	-0.4375	-0.829345703	-0.436767578	891.74	49.12726235	-81.70732336	25.61168932	-72
13000	0	0.38795948	0.043703079	0.049684525	0.999998093	-0.001523972	-0.000685692	7.25E-05	9.698987007	1.092576981	1.242113113	-0.076198613	-0.034284608	0.003623964	-0.439941406	-0.826904297	-0.434082031	891.64	49.188956	-81.73761136	25.37312349	-72
13001	0	0.386901855	0.043762207	0.048278809	0.999998093	-0.001826286	-0.000385284	5.72E-05	9.672546387	1.094055176	1.206970215	-0.091314369	-0.019264232	0.002861025	-0.439697266	-0.829345703	-0.442626953	891.7	49.04547508	-81.74405853	25.30482755	-72
13002	0	0.387127876	0.042681694	0.04954052	0.999997139	-0.001932144	-0.000602722	-1.24E-05	9.678196907	1.067042351	1.238512993	-0.096607274	-0.030136129	-0.000619889	-0.4375	-0.824951172	-0.440185547	891.68	49.05566987	-81.7608217	25.07062983	-72
13003	0	0.387817383	0.042053223	0.046569824	0.999997139	-0.001968384	-0.001063347	1.91E-05	9.69543457	1.051330566	1.164245605	-0.098419272	-0.053167387	0.000953675	-0.4375	-0.822753906	-0.448974609	891.68	49.3240486	-81.8148491	24.5689023	-72
13004	0	0.388648033	0.041918755	0.045480728	0.999997139	-0.002072334	-0.001075745	7.63E-06	9.716200829	1.047968864	1.137018204	-0.103616809	-0.05378728	0.00038147	-0.439941406	-0.820556641	-0.448974609	891.62	49.59974001	-81.86861531	24.04949367	-72
13005	0	0.38848877	0.040222168	0.043273926	0.999996185	-0.002463341	-0.000907898	-0.000144958	9.712219238	1.005554199	1.081848145	-0.12316718	-0.04539495	-0.007247933	-0.439941406	-0.820556641	-0.451904297	891.68	49.81200534	-81.89656362	23.54925781	-73
13006	0	0.390940666	0.0391922	0.045808792	0.999996185	-0.002346992	-0.000668526	-0.000110626	9.773516655	0.979804993	1.145219803	-0.117349741	-0.033426318	-0.005531317	-0.442382813	-0.818115234	-0.451904297	891.7	49.87383825	-81.90989448	23.21524709	-73
13007	0	0.390930176	0.03692627	0.048156738	0.999998093	-0.001700401	-0.000488281	-3.81E-06	9.773254395	0.923156738	1.203918457	-0.08502011	-0.024414075	-0.000190735	-0.442138672	-0.816162109	-0.460693359	891.64	49.84216222	-81.91947186	23.04795041	-73
13008	0	0.390014648	0.038208008	0.049438477	0.999999046	-0.001032829	-0.000144958	-1.91E-05	9.750366211	0.955200195	1.235961914	-0.051641474	-0.007247926	-0.000953674	-0.439941406	-0.813964844	-0.458007813	891.68	49.68209713	-81.90242663	23.0895593	-73
13009	0	0.38848877	0.040771484	0.049865723	0.999999046	-0.000392914	-0.000170708	6.87E-05	9.712219238	1.019287109	1.246643066	-0.019645692	-0.008535385	0.003433228	-0.439941406	-0.813964844	-0.4609375	891.62	49.56511576	-81.89487732	23.16072729	-73
13010	0	0.387657166	0.040067673	0.050740242	0.999999046	-0.000459671	-0.000305176	6.39E-05	9.691429138	1.001691818	1.26850605	-0.022983552	-0.01525879	0.003194809	-0.442138672	-0.813964844	-0.466552734	891.7	49.52447445	-81.89682182	23.14581354	-73
13011	0	0.389526367	0.041442871	0.049621582	0.999999046	-0.000640869	-0.000372887	0.000213623	9.73815918	1.036071777	1.240539551	-0.03204346	-0.018644335	0.010681153	-0.439941406	-0.813964844	-0.463867188	891.68	49.42584419	-81.91677964	23.17056487	-73
13012	0	0.388420105	0.040297508	0.049199104	0.999999046	-0.00067234	-0.000478745	0.000227928	9.710502625	1.007437706	1.229977608	-0.033617024	-0.023937228	0.011396409	-0.442382813	-0.813964844	-0.463623047	891.74	49.38037976	-81.94584795	23.13816784	-73
13013	0	0.388977051	0.039916992	0.048828125	0.999999046	-0.000431061	-0.000319481	0.000236511	9.72442627	0.997924805	1.220703125	-0.021553041	-0.015974046	0.011825562	-0.439941406	-0.811767578	-0.464111328	891.76	49.25954112	-81.96376625	23.20922283	-73
13014	0	0.388660431	0.040850639	0.048552513	0.999999046	-0.000392914	-0.000272751	0.000320435	9.716510773	1.021265984	1.213812828	-0.019645692	-0.013637543	0.016021729	-0.442382813	-0.809570313	-0.467041016	891.64	49.0692245	-81.98538508	23.35388027	-73
13015	0	0.390014648	0.039855957	0.047485352	0.999999046	-0.000476837	0.000309944	0.000263214	9.750366211	0.996398926	1.187133789	-0.023841859	0.015497209	0.013160706	-0.439941406	-0.811767578	-0.466796875	891.74	48.54289811	-81.95799314	23.82944785	-73
