Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
12140	0	-0.038507462	-0.233282089	0.315868378	0.999999046	-0.000288963	-0.000125885	9.53674E-05	-0.962686539	-5.832052231	7.896709442	-0.014448166	-0.006294251	0.004768372	-0.447509766	0.108398438	-0.915527344	882.3	-36.61142534	5.08350767	151.940454	-84
12141	0	-0.03918457	-0.233581543	0.315979004	0.999999046	6.86646E-05	-0.000178337	9.53674E-05	-0.979614258	-5.839538574	7.899475098	0.003433228	-0.008916855	0.004768372	-0.447265625	0.108398438	-0.920898438	882.28	-36.60609703	5.083737879	151.9412624	-84
12142	0	-0.037895203	-0.23212719	0.316634178	0.999999046	0.000198364	-0.000120163	9.82285E-05	-0.947380066	-5.803179741	7.915854454	0.009918213	-0.006008148	0.004911423	-0.449707031	0.108398438	-0.918212891	882.36	-36.58621472	5.089485063	151.9463089	-84
12143	0	-0.039001465	-0.232543945	0.317626953	0.999999046	0.000110626	8.58307E-06	6.48499E-05	-0.975036621	-5.813598633	7.940673828	0.005531311	0.000429153	0.003242493	-0.447509766	0.110595703	-0.918457031	882.32	-36.57742267	5.104789307	151.940657	-84
12144	0	-0.038975716	-0.232652664	0.316456795	0.999999046	3.33786E-05	-9.72748E-05	-7.62939E-06	-0.974392891	-5.816316605	7.911419868	0.00166893	-0.004863739	-0.00038147	-0.449707031	0.108398438	-0.920898438	882.28	-36.57746349	5.105406192	151.9313601	-84
12145	0	-0.039123535	-0.232727051	0.316589355	0.999999046	5.72205E-05	-0.000109673	3.43323E-05	-0.978088379	-5.81817627	7.914733887	0.002861023	-0.005483627	0.001716614	-0.447265625	0.108398438	-0.920898438	882.28	-36.57435818	5.107744115	151.9230134	-84
12146	0	-0.038581848	-0.232200623	0.316074371	0.999999046	-0.00012207	-8.01086E-05	3.05176E-05	-0.964546204	-5.805015564	7.901859283	-0.006103516	-0.004005432	0.001525879	-0.447509766	0.110595703	-0.918457031	882.28	-36.59199357	5.112519817	151.9198265	-84
12147	0	-0.038574219	-0.233886719	0.315979004	0.999999046	3.8147E-06	-0.000166893	4.19617E-05	-0.964355469	-5.847167969	7.899475098	0.000190735	-0.00834465	0.002098084	-0.447265625	0.108398438	-0.918212891	882.28	-36.59461999	5.11008089	151.9186692	-84
12148	0	-0.038976669	-0.23162365	0.315627098	0.999999046	0.000260353	-9.72748E-05	9.82285E-05	-0.974416733	-5.79059124	7.890677452	0.013017655	-0.004863739	0.004911423	-0.447265625	0.108398438	-0.920898438	882.2	-36.56781732	5.117890109	151.9153168	-85
12149	0	-0.039367676	-0.231567383	0.31829834	0.999999046	-2.67029E-05	-0.000124931	-5.34058E-05	-0.984191895	-5.78918457	7.957458496	-0.001335144	-0.006246567	-0.002670288	-0.447509766	0.110595703	-0.918457031	882.34	-36.57493693	5.112791194	151.9077057	-85
