Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
13191	0	0.3671875	-0.10546875	0.023376465	0.999077797	0.041503906	-0.009676933	0.005187988	9.1796875	-2.63671875	0.584411621	2.075833318	-0.48399542	0.259479165	-0.874511719	-0.020263672	0.462890625	892.08	-51.70824513	-72.39371102	-146.1028493	-56
13192	0	0.377768517	-0.067400932	0.049074173	0.999361992	0.034363747	-0.007982254	0.005534172	9.444212914	-1.685023308	1.226854324	1.718552717	-0.399197576	0.276767447	-0.866943359	0.026611328	0.473144531	892.08	-51.28181799	-72.47074506	-142.4915876	-56
13193	0	0.392883301	-0.049072266	0.102966309	0.999674797	0.024707794	-0.00480175	0.00409317	9.82208252	-1.226806641	2.574157715	1.235523641	-0.240113538	0.204680696	-0.859375	0.064697266	0.484130859	892.02	-50.73156699	-72.45688307	-140.1520756	-56
13194	0	0.394571304	-0.023785591	0.126127243	0.999653816	0.026042938	-0.002782822	0.00222683	9.864282608	-0.594639778	3.153181076	1.302296909	-0.139157111	0.111354302	-0.853515625	0.095703125	0.484130859	892.1	-49.01790444	-72.4727893	-138.8648233	-55
13195	0	0.39050293	-0.036682129	0.095581055	0.999975204	0.006993294	-0.000762939	0.000244141	9.762573242	-0.917053223	2.389526367	0.349667576	-0.038147288	0.012207132	-0.852050781	0.118164063	0.482177734	892.08	-48.45348413	-72.51637423	-138.6309025	-57
13196	0	0.388091087	-0.055623055	0.077706337	0.999999046	-0.001069069	0.000307083	-0.000638962	9.702277184	-1.390576363	1.942658424	-0.05345346	0.015354161	-0.031948098	-0.852050781	0.122558594	0.481933594	891.98	-48.30420133	-72.55602843	-138.9166714	-56
13197	0	0.377441406	-0.083374023	0.062927246	0.999986649	-0.004649162	0.000812531	-0.001842499	9.436035156	-2.084350586	1.573181152	-0.232459109	0.0406267	-0.092125333	-0.849609375	0.117919922	0.482177734	891.94	-48.13394449	-72.66033786	-139.646635	-56
13198	0	0.370389938	-0.101638794	0.06276226	0.999978065	-0.006038666	0.000764847	-0.002283096	9.259748459	-2.540969849	1.569056511	-0.301935415	0.038242609	-0.11415562	-0.8515625	0.109130859	0.485839844	892.04	-48.02493076	-72.80515645	-140.4761661	-56
13199	0	0.37109375	-0.103088379	0.074768066	0.999977112	-0.006480217	0.000537872	-0.001529694	9.27734375	-2.577209473	1.86920166	-0.324013259	0.026893816	-0.076485249	-0.856201172	0.102539063	0.486572266	891.98	-48.2126708	-72.90259169	-141.0444478	-55
13200	0	0.37401104	-0.105480194	0.083872795	0.999990463	-0.004198074	0.000695229	0.000101089	9.350275993	-2.637004852	2.096819878	-0.209904351	0.034761534	0.005054489	-0.853271484	0.091308594	0.487548828	891.94	-48.50006404	-72.84812066	-141.2469509	-55
13201	0	0.37512207	-0.092956543	0.086547852	0.999998093	2.00272E-05	0.000801086	0.001270294	9.378051758	-2.323913574	2.163696289	0.001001358	0.040054336	0.063514733	-0.85546875	0.089111328	0.481933594	891.94	-48.56104476	-72.68485283	-141.1906586	-55
13202	0	0.37892437	-0.085677147	0.082397461	0.999998093	0.00083065	0.000800133	0.001365662	9.473109245	-2.141928673	2.059936523	0.041532539	0.040006659	0.068283117	-0.855712891	0.091308594	0.481689453	892.04	-48.5507772	-72.51342691	-141.1122384	-55
13203	0	0.376953125	-0.083129883	0.074951172	0.999999046	0.001037598	0.000729561	0.000228882	9.423828125	-2.07824707	1.873779297	0.051879897	0.036478053	0.011444095	-0.855712891	0.093505859	0.475830078	892.04	-48.2626816	-72.44519024	-141.299426	-55
13204	0	0.369548798	-0.086146355	0.069869995	0.999999046	0.000756264	0.000593185	-0.000763893	9.23871994	-2.153658867	1.746749878	0.037813196	0.029659279	-0.038194666	-0.858154297	0.095947266	0.478515625	892.04	-47.80544392	-72.47192651	-141.6908965	-55
13205	0	0.36895752	-0.091430664	0.066467285	0.999999046	0.000495911	0.000290871	-0.001167297	9.223937988	-2.285766602	1.661682129	0.024795539	0.014543537	-0.058364885	-0.855712891	0.093505859	0.478515625	892.02	-47.36038661	-72.55541221	-142.1010093	-55
13206	0	0.372797966	-0.091414452	0.062379837	0.999997139	0.00189209	-0.000320435	-0.001102448	9.31994915	-2.28536129	1.559495926	0.094604569	-0.016021742	-0.05512242	-0.857910156	0.089111328	0.476318359	891.94	-46.93368817	-72.68050003	-142.33378	-55
13207	0	0.372924805	-0.092468262	0.075683594	0.999999046	0.000221252	-0.00014782	-0.000293732	9.323120117	-2.311706543	1.892089844	0.011062622	-0.007390976	-0.014686585	-0.85546875	0.091308594	0.475830078	892.04	-46.85376981	-72.72394011	-142.3979184	-55
13208	0	0.376911163	-0.09312439	0.087819099	0.999998093	-0.00157547	-0.000538826	-0.000198364	9.422779083	-2.328109741	2.195477486	-0.078773535	-0.026941312	-0.009918218	-0.857910156	0.089111328	0.481933594	892.02	-47.10909698	-72.7894415	-142.3261798	-54
