Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
9892	0	-0.029438019	-0.119430542	0.381049156	0.999999046	9.82285E-05	-3.62396E-05	9.05991E-05	-0.73595047	-2.98576355	9.526228905	0.004911423	-0.001811981	0.004529953	-0.177978516	-0.077636719	-0.995117188	885.22	-17.1169884	3.88320657	140.2644217	-86
9893	0	-0.029968262	-0.117553711	0.382568359	0.999999046	0.0001297	-8.67844E-05	6.86646E-05	-0.749206543	-2.938842773	9.564208984	0.006484985	-0.004339218	0.003433228	-0.177978516	-0.077636719	-0.995117188	885.22	-17.10427938	3.882467184	140.2442551	-86
9894	0	-0.02900219	-0.115680695	0.382358551	0.999999046	-0.000104904	-0.000141144	-1.90735E-05	-0.725054741	-2.892017365	9.558963776	-0.005245209	-0.00705719	-0.000953674	-0.177978516	-0.077636719	-0.995117188	885.22	-17.11886038	3.872789858	140.2157375	-86
9895	0	-0.02947998	-0.119445801	0.383789063	0.999999046	-0.000198364	-1.43051E-05	1.90735E-05	-0.736999512	-2.98614502	9.594726563	-0.009918213	-0.000715256	0.000953674	-0.177978516	-0.077636719	-0.995117188	885.22	-17.14419674	3.878281469	140.1866165	-86
9896	0	-0.02953434	-0.120389938	0.380872726	0.999999046	0.000151634	1.52588E-05	-3.05176E-05	-0.738358498	-3.009748459	9.521818161	0.007581711	0.000762939	-0.001525879	-0.177978516	-0.077636719	-0.995117188	885.22	-17.12997971	3.885339738	140.1519079	-86
9897	0	-0.02923584	-0.11706543	0.383605957	0.999999046	0.000232697	-0.000113487	0.000141144	-0.730895996	-2.926635742	9.590148926	0.011634827	-0.005674362	0.00705719	-0.177978516	-0.077636719	-0.995117188	885.22	-17.10481855	3.884073305	140.1409559	-86
9898	0	-0.028877258	-0.117246628	0.382141113	0.999999046	-2.28882E-05	-1.90735E-05	8.7738E-05	-0.721931458	-2.931165695	9.553527832	-0.001144409	-0.000953674	0.004386902	-0.177978516	-0.077636719	-0.995117188	885.22	-17.10951699	3.891313426	140.1209668	-86
9899	0	-0.029907227	-0.119506836	0.382263184	0.999999046	4.57764E-05	-4.1008E-05	-5.34058E-05	-0.747680664	-2.987670898	9.55657959	0.002288818	-0.0020504	-0.002670288	-0.177978516	-0.077636719	-0.995117188	885.22	-17.10741401	3.891409258	140.0865213	-85
9900	0	-0.029497147	-0.119170189	0.382641792	0.999999046	0.000260353	-6.48499E-05	1.81198E-05	-0.737428665	-2.979254723	9.566044807	0.013017655	-0.003242493	0.000905991	-0.177978516	-0.077636719	-0.995117188	885.22	-17.08017674	3.891300723	140.0616241	-85
9901	0	-0.029907227	-0.116821289	0.384765625	0.999999046	0.000106812	-1.43051E-05	0.0001297	-0.747680664	-2.920532227	9.619140625	0.005340576	-0.000715256	0.006484985	-0.177978516	-0.077636719	-0.995117188	885.22	-17.06972298	3.900494868	140.047684	-85
9902	0	-0.029499054	-0.118440628	0.384425163	0.999999046	9.53674E-06	-0.000101089	0	-0.737476349	-2.961015701	9.610629082	0.000476837	-0.005054474	0	-0.177978516	-0.077636719	-0.995117188	885.22	-17.07118085	3.895804515	140.0223159	-85
9903	0	-0.029296875	-0.118408203	0.383117676	0.999999046	6.10352E-05	-1.81198E-05	0.000175476	-0.732421875	-2.960205078	9.577941895	0.003051758	-0.000905991	0.008773804	-0.177978516	-0.077636719	-0.995117188	885.22	-17.06563	3.906086946	140.0136006	-85
9904	0	-0.02871418	-0.11780262	0.382217407	0.999999046	1.81198E-05	-7.82013E-05	-7.62939E-05	-0.7178545	-2.945065498	9.555435181	0.000905991	-0.003910065	-0.003814697	-0.177978516	-0.077636719	-0.995117188	885.22	-17.06673958	3.901272802	139.979325	-85
9905	0	-0.029418945	-0.118835449	0.382995605	0.999999046	7.24792E-05	-8.29697E-05	9.15527E-05	-0.735473633	-2.97088623	9.574890137	0.003623962	-0.004148483	0.004577637	-0.177978516	-0.077636719	-0.995117188	885.22	-17.06039158	3.901568501	139.9637184	-85
9906	0	-0.02980423	-0.118653297	0.382040977	0.999999046	0.000108719	-0.000123978	4.48227E-05	-0.745105743	-2.966332436	9.551024437	0.005435944	-0.006198883	0.002241135	-0.177978516	-0.077636719	-0.995117188	885.22	-17.05018878	3.89581167	139.9444713	-85
9907	0	-0.029785156	-0.116699219	0.383666992	0.999999046	6.10352E-05	-0.000132561	-1.14441E-05	-0.744628906	-2.917480469	9.591674805	0.003051758	-0.006628037	-0.000572205	-0.177978516	-0.077636719	-0.995117188	885.22	-17.04577661	3.887231884	139.9193062	-85
9908	0	-0.027666092	-0.118606567	0.384054184	0.999999046	-0.00014019	5.14984E-05	1.90735E-05	-0.691652298	-2.965164185	9.601354599	-0.007009506	0.002574921	0.000953674	-0.177978516	-0.077636719	-0.995117188	885.22	-17.0646358	3.899741267	139.8911397	-85
9909	0	-0.029052734	-0.11920166	0.384094238	0.999999046	-4.19617E-05	-0.000124931	0.000110626	-0.726318359	-2.980041504	9.602355957	-0.002098084	-0.006246567	0.005531311	-0.177978516	-0.077636719	-0.995117188	885.22	-17.07119133	3.895968731	139.8784962	-85
9910	0	-0.030264854	-0.118494987	0.381649971	0.999999046	0.000112534	-0.000150681	0.000109673	-0.756621361	-2.962374687	9.541249275	0.005626679	-0.007534027	0.005483627	-0.177978516	-0.077636719	-0.995117188	885.22	-17.0600277	3.889383771	139.8666051	-85
9911	0	-0.028564453	-0.116699219	0.382751465	0.999999046	9.53674E-05	-5.62668E-05	0.000148773	-0.714111328	-2.917480469	9.568786621	0.004768372	-0.002813339	0.00743866	-0.177978516	-0.077636719	-0.995117188	885.22	-17.05069155	3.894408606	139.8560433	-85
9912	0	-0.028739929	-0.118632317	0.382838249	0.999999046	-0.00023365	-4.95911E-05	1.90735E-05	-0.71849823	-2.965807915	9.57095623	-0.01168251	-0.002479553	0.000953674	-0.177978516	-0.077636719	-0.995117188	885.22	-17.08007604	3.895764318	139.8302202	-85
9913	0	-0.028930664	-0.120056152	0.382385254	0.999999046	0.00012207	-6.38962E-05	6.48499E-05	-0.723266602	-3.001403809	9.559631348	0.006103516	-0.003194809	0.003242493	-0.177978516	-0.077636719	-0.995117188	885.22	-17.068422	3.897062756	139.8102649	-85
9914	0	-0.028835297	-0.117030144	0.383027077	0.999999046	0.000276566	-5.53131E-05	-9.53674E-07	-0.720882416	-2.925753593	9.575676918	0.013828278	-0.002765656	-4.76837E-05	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03951717	3.897056923	139.7837747	-85
9915	0	-0.028320313	-0.117126465	0.382568359	0.999999046	8.01086E-05	-9.82285E-05	0.000133514	-0.708007813	-2.928161621	9.564208984	0.004005432	-0.004911423	0.00667572	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03198994	3.896809008	139.7735168	-85
9916	0	-0.028459549	-0.118888855	0.383446693	0.999999046	-0.000161171	-6.48499E-05	6.10352E-05	-0.711488724	-2.972221375	9.586167336	-0.008058548	-0.003242493	0.003051758	-0.177978516	-0.077636719	-0.995117188	885.22	-17.0527727	3.897731687	139.7535314	-85
9917	0	-0.029052734	-0.11907959	0.382080078	0.999999046	0.000179291	-0.000102043	6.48499E-05	-0.726318359	-2.976989746	9.552001953	0.008964539	-0.005102158	0.003242493	-0.177978516	-0.077636719	-0.995117188	885.22	-17.0344909	3.894690195	139.735634	-85
9918	0	-0.029050827	-0.116924286	0.383653641	0.999999046	0.000123978	-0.000175476	6.10352E-05	-0.726270676	-2.923107147	9.591341019	0.006198883	-0.008773804	0.003051758	-0.177978516	-0.077636719	-0.995117188	885.22	-17.02234881	3.883455214	139.7197732	-85
9919	0	-0.028991699	-0.117553711	0.383422852	0.999999046	-7.62939E-05	-7.53403E-05	1.90735E-05	-0.72479248	-2.938842773	9.585571289	-0.003814697	-0.003767014	0.000953674	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03367778	3.881765878	139.695597	-85
9920	0	-0.028511047	-0.118832588	0.383408546	0.999999046	9.53674E-07	-6.67572E-05	3.71933E-05	-0.712776184	-2.970814705	9.585213661	4.76837E-05	-0.00333786	0.001859665	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03607946	3.881582411	139.6730643	-85
9921	0	-0.028259277	-0.118041992	0.383483887	0.999999046	5.34058E-05	-0.000113487	0.000171661	-0.706481934	-2.951049805	9.587097168	0.002670288	-0.005674362	0.008583069	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03136257	3.880739748	139.6667252	-85
9922	0	-0.028456688	-0.118174553	0.382708549	0.999999046	-3.24249E-05	-7.62939E-05	3.8147E-05	-0.711417198	-2.954363823	9.567713737	-0.001621246	-0.003814697	0.001907349	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03757605	3.879451375	139.6442732	-85
9923	0	-0.030273438	-0.118164063	0.382202148	0.999999046	1.90735E-05	-0.000185966	4.57764E-05	-0.756835938	-2.954101563	9.555053711	0.000953674	-0.009298325	0.002288818	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03760386	3.866458893	139.625966	-87
9924	0	-0.028981209	-0.117109299	0.384414673	0.999999046	4.86374E-05	-5.14984E-05	-2.00272E-05	-0.72453022	-2.927732468	9.610366821	0.00243187	-0.002574921	-0.001001358	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03497352	3.865977074	139.5961389	-87
9925	0	-0.028137207	-0.118469238	0.382629395	0.999999046	-0.000114441	-9.82285E-05	1.14441E-05	-0.703430176	-2.961730957	9.565734863	-0.005722046	-0.004911423	0.000572205	-0.177978516	-0.077636719	-0.995117188	885.22	-17.05072531	3.861381024	139.5708204	-85
9926	0	-0.030200958	-0.11800766	0.38248539	0.999999046	4.00543E-05	-4.57764E-05	-2.76566E-05	-0.755023956	-2.950191498	9.562134743	0.002002716	-0.002288818	-0.001382828	-0.177978516	-0.077636719	-0.995117188	885.22	-17.04918651	3.861274807	139.5396733	-85
9927	0	-0.029052734	-0.117492676	0.384094238	0.999999046	0.000183105	-0.000105858	9.53674E-05	-0.726318359	-2.937316895	9.602355957	0.009155274	-0.005292893	0.004768372	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03016593	3.858712829	139.5244697	-85
9928	0	-0.028261185	-0.115028381	0.382188797	0.999999046	-0.000126839	-8.39233E-05	-7.62939E-06	-0.706529617	-2.875709534	9.554719925	-0.006341934	-0.004196167	-0.00038147	-0.177978516	-0.077636719	-0.995117188	885.22	-17.04734787	3.85505834	139.4967346	-85
9929	0	-0.028930664	-0.119750977	0.381835938	0.999999046	2.67029E-05	-0.000109673	-4.19617E-05	-0.723266602	-2.993774414	9.545898438	0.001335144	-0.005483627	-0.002098084	-0.177978516	-0.077636719	-0.995117188	885.22	-17.0472353	3.847424752	139.4660811	-85
9930	0	-0.028958321	-0.118085861	0.383008003	0.999999046	0.00012207	-0.000102997	-9.53674E-07	-0.723958015	-2.95214653	9.575200081	0.006103516	-0.005149841	-4.76837E-05	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03591061	3.841899003	139.4400069	-85
9931	0	-0.028503418	-0.116516113	0.383361816	0.999999046	0.000141144	-9.05991E-05	8.39233E-05	-0.712585449	-2.912902832	9.58404541	0.00705719	-0.004529953	0.004196167	-0.177978516	-0.077636719	-0.995117188	885.22	-17.02172986	3.840558891	139.4231682	-85
9932	0	-0.028574944	-0.116281509	0.383093834	0.999999046	-2.19345E-05	-6.86646E-05	9.15527E-05	-0.714373589	-2.907037735	9.577345848	-0.001096725	-0.003433228	0.004577637	-0.177978516	-0.077636719	-0.995117188	885.22	-17.02615644	3.841861018	139.4062658	-85
9933	0	-0.02923584	-0.118713379	0.382263184	0.999999046	6.86646E-05	-5.24521E-05	-1.90735E-05	-0.730895996	-2.967834473	9.55657959	0.003433228	-0.002622604	-0.000953674	-0.177978516	-0.077636719	-0.995117188	885.22	-17.02110842	3.841245617	139.3769603	-85
9934	0	-0.029068947	-0.117564201	0.382526398	0.999999046	0.000152588	-0.000106812	6.77109E-05	-0.726723671	-2.939105034	9.563159943	0.007629395	-0.005340576	0.003385544	-0.177978516	-0.077636719	-0.995117188	885.22	-17.00567988	3.837594189	139.3593327	-85
9935	0	-0.029174805	-0.1171875	0.383728027	0.999999046	-8.7738E-05	-9.05991E-05	3.8147E-06	-0.729370117	-2.9296875	9.593200684	-0.004386902	-0.004529953	0.000190735	-0.177978516	-0.077636719	-0.995117188	885.22	-17.01826449	3.833588409	139.3337453	-85
9936	0	-0.028617859	-0.118231773	0.383345604	0.999999046	-0.000105858	-5.72205E-06	8.7738E-05	-0.715446472	-2.955794334	9.583640099	-0.005292892	-0.000286102	0.004386902	-0.177978516	-0.077636719	-0.995117188	885.22	-17.03252065	3.841681428	139.3142748	-85
9937	0	-0.028869629	-0.118103027	0.383300781	0.999999046	6.48499E-05	-0.000102043	4.57764E-05	-0.721740723	-2.952575684	9.582519531	0.003242493	-0.005102158	0.002288818	-0.177978516	-0.077636719	-0.995117188	885.22	-17.02731541	3.837807872	139.2934962	-85
9938	0	-0.028557777	-0.117807388	0.384237289	0.999999046	8.01086E-05	-8.96454E-05	6.00815E-05	-0.713944435	-2.945184708	9.605932236	0.004005432	-0.004482269	0.003004074	-0.177978516	-0.077636719	-0.995117188	885.22	-17.02026627	3.835751175	139.274009	-85
