Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
54370	0	0.389237404	0.058690071	0.028151512	0.999999046	0.000907898	0.000545502	0.000208855	9.730935097	1.467251778	0.703787804	0.045394906	0.027275091	0.010442736	-0.914794922	0.472412109	0.076416016	891.54	62.24978916	-80.35304487	-165.9203726	-51
54371	0	0.388549805	0.059082031	0.029968262	0.999999046	0.000549316	0.000477791	0.000202179	9.713745117	1.477050781	0.749206543	0.027465823	0.023889544	0.010108949	-0.912597656	0.474609375	0.073242188	891.54	61.98626694	-80.33534433	-165.5973964	-51
54372	0	0.389277458	0.057857513	0.029054642	0.999999046	0.000756264	0.00053215	7.63E-06	9.731936455	1.446437836	0.726366043	0.037813192	0.026607517	0.00038147	-0.912597656	0.476806641	0.075927734	891.46	61.77739134	-80.29490462	-165.3127672	-51
54373	0	0.389526367	0.057678223	0.028503418	0.999999046	0.001068115	0.000626564	0.000144958	9.73815918	1.441955566	0.712585449	0.053405776	0.031328209	0.007247927	-0.915039063	0.474609375	0.076171875	891.54	61.50746332	-80.26308937	-164.9351968	-52
54374	0	0.388103485	0.060129166	0.028982162	0.999999046	0.000989914	0.00063324	0.000193596	9.702587128	1.503229141	0.724554062	0.049495709	0.031661995	0.009679797	-0.912353516	0.474609375	0.064453125	891.48	61.21184502	-80.23547806	-164.5224903	-51
54375	0	0.389404297	0.059265137	0.027832031	0.999999046	0.00075531	0.000645638	0.000240326	9.735107422	1.481628418	0.695800781	0.03776551	0.032281881	0.012016298	-0.912597656	0.476806641	0.064208984	891.54	60.86995564	-80.2115644	-164.0924451	-51
54376	0	0.38939476	0.062112808	0.030070305	0.999999046	0.001021385	0.000492096	0.000423431	9.734869003	1.552820206	0.751757622	0.051069272	0.024604803	0.021171575	-0.914794922	0.474609375	0.061767578	891.5	60.59010093	-80.21407612	-163.6945988	-51
54377	0	0.390075684	0.061157227	0.02935791	0.999999046	0.000396729	0.00036335	0.00031662	9.75189209	1.528930664	0.733947754	0.019836427	0.018167497	0.015830995	-0.912353516	0.474609375	0.067382813	891.46	60.34891746	-80.21288057	-163.4207982	-51
54378	0	0.389419556	0.06136322	0.032337189	0.999999046	-0.000164032	0.00056839	0.000178337	9.735488892	1.534080505	0.808429718	-0.0082016	0.028419496	0.008916855	-0.914794922	0.476806641	0.064453125	891.42	59.97183451	-80.18587826	-163.069686	-51
54379	0	0.387512207	0.059692383	0.035400391	0.999999046	-2.29E-05	0.00105381	5.72E-05	9.687805176	1.49230957	0.885009766	-0.001144409	0.052690516	0.002861023	-0.912353516	0.474609375	0.05859375	891.48	59.37711382	-80.1181737	-162.4741786	-51
