Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
14796	0	0.37515831	-0.119821548	0.054179192	0.999993324	-7.15E-05	-0.00120163	0.003185272	9.378957748	-2.995538712	1.35447979	-0.003576286	-0.060081598	0.159263919	-0.793457031	-0.253662109	0.788818359	892.72	-68.4725175	-71.49259711	-136.0949122	-72
14797	0	0.373901367	-0.118408203	0.057373047	0.999987602	0.002113342	-0.000998497	0.004196167	9.34753418	-2.960205078	1.434326172	0.105667521	-0.049925042	0.209809156	-0.793701172	-0.249267578	0.796875	892.6	-69.01369463	-71.08622929	-135.2662777	-72
14798	0	0.372245789	-0.110850334	0.058737755	0.999977112	0.004244804	-0.002301216	0.004673004	9.306144714	-2.771258354	1.468443871	0.212241816	-0.115061672	0.233651966	-0.794189453	-0.236083984	0.798828125	892.72	-69.73649553	-70.67876761	-133.984772	-73
14799	0	0.380737305	-0.100708008	0.058044434	0.99997139	0.004952431	-0.002613068	0.005050659	9.518432617	-2.517700195	1.45111084	0.247623883	-0.13065462	0.252535352	-0.790039063	-0.223144531	0.797607422	892.72	-70.46898023	-70.23863684	-132.6034961	-73
14800	0	0.3844347	-0.093004227	0.054373741	0.999980927	0.003486633	-0.001400948	0.004734993	9.6108675	-2.325105667	1.359343529	0.174332727	-0.070047805	0.236751091	-0.788818359	-0.205810547	0.810302734	892.68	-70.92958927	-69.78372038	-131.6849076	-73
14801	0	0.377685547	-0.092041016	0.055908203	0.999991417	0.001049042	-0.000544548	0.00377655	9.442138672	-2.301025391	1.397705078	0.052452224	-0.027227473	0.188828007	-0.791748047	-0.194580078	0.815185547	892.72	-71.29379943	-69.40045319	-131.1641695	-74
14802	0	0.377149582	-0.096484184	0.055756569	0.999993324	0.0008564	-0.000789642	0.003261566	9.428739548	-2.412104607	1.393914223	0.042820062	-0.039482196	0.163078634	-0.787109375	-0.188232422	0.811523438	892.72	-71.68304013	-69.08248001	-130.6390526	-75
14803	0	0.378967285	-0.097961426	0.054321289	0.999995232	0.00107193	-0.000922203	0.002590179	9.474182129	-2.449035645	1.358032227	0.053596574	-0.04611022	0.12950916	-0.787353516	-0.183837891	0.811279297	892.6	-72.00851017	-68.8428554	-130.1546832	-74
14804	0	0.379544258	-0.097614288	0.054681778	0.999997139	0.000248909	-0.000518799	0.002262115	9.488606453	-2.440357208	1.367044449	0.012445461	-0.025939965	0.113105877	-0.785400391	-0.177490234	0.813476563	892.62	-72.27501924	-68.62565752	-129.8332936	-74
14805	0	0.374267578	-0.101074219	0.056640625	0.999997139	-0.0013237	-0.000273705	0.001579285	9.356689453	-2.526855469	1.416015625	-0.066185045	-0.013685236	0.07896429	-0.787841797	-0.172851563	0.815917969	892.68	-72.58563476	-68.47542981	-129.6570398	-73
