Counter	Temperature	VelInc_X	VelInc_Y	VelInc_Z	OriInc_w	OriInc_x	OriInc_y	OriInc_z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Pressure	Roll	Pitch	Yaw	RSSI
9832	0	0.381089211	-0.062395096	0.072716713	0.999999046	-0.000786781	0.000238419	-0.000644684	9.527230263	-1.559877396	1.817917824	-0.039339073	0.011920931	-0.032234198	-0.558837891	0.141601563	0.745849609	895.66	-43.73288647	-73.48587514	-131.8512156	-83
9833	0	0.384765625	-0.069213867	0.071838379	0.999998093	-0.001238823	-0.000183105	-0.001251221	9.619140625	-1.73034668	1.795959473	-0.061941179	-0.009155278	-0.062561068	-0.561035156	0.139404297	0.74609375	895.62	-43.52108999	-73.61205463	-132.2210337	-83
9834	0	0.381637573	-0.078846931	0.085051537	0.999997139	-0.000610352	-0.001617432	-0.001623154	9.540939331	-1.971173286	2.126288414	-0.030517607	-0.080871658	-0.08115776	-0.55859375	0.137207031	0.743408203	895.58	-43.51434382	-73.88607715	-132.3019674	-82
9835	0	0.371337891	-0.078430176	0.084411621	0.999992371	0.003216743	-0.001422882	-0.001110077	9.283447266	-1.960754395	2.110290527	0.160837538	-0.071144265	-0.055503971	-0.55859375	0.135009766	0.749267578	895.66	-43.16100418	-74.10280679	-132.2875954	-82
9836	0	0.378139496	-0.072368622	0.081058502	0.999957085	0.009165764	-0.000545502	0.000968933	9.453487396	-1.809215546	2.026462555	0.458294704	-0.027275473	0.048447344	-0.556396484	0.141357422	0.748535156	895.66	-42.49310788	-74.08363968	-131.8917561	-81
9837	0	0.381835938	-0.05645752	0.07824707	0.999938011	0.010925293	1.62E-05	0.002040863	9.545898438	-1.411437988	1.956176758	0.546275896	0.00081064	0.102045253	-0.557128906	0.158935547	0.744384766	895.58	-41.7886396	-73.9361319	-131.3236137	-80
9838	0	0.378266335	-0.051364899	0.072484016	0.999959946	0.008702278	0.000393867	0.002024651	9.456658363	-1.284122467	1.81210041	0.435119707	0.019693637	0.101233878	-0.555419922	0.176269531	0.739990234	895.66	-41.23441254	-73.76004347	-130.8633503	-79
9839	0	0.380493164	-0.053222656	0.068054199	0.99998188	0.005752563	2.77E-05	0.001609802	9.512329102	-1.330566406	1.70135498	0.287629884	0.001382836	0.080490591	-0.553710938	0.19140625	0.732910156	895.62	-40.99051097	-73.64873081	-130.4312748	-79
9840	0	0.377742767	-0.056859016	0.071228027	0.99998951	0.00448513	-0.000411987	0.000658035	9.443569183	-1.42147541	1.780700684	0.22425729	-0.020599436	0.032901878	-0.556396484	0.200195313	0.732421875	895.68	-40.72362259	-73.64812755	-130.1745417	-78
9841	0	0.375610352	-0.053466797	0.073425293	0.999996185	0.002549171	-0.000736237	0.000213623	9.390258789	-1.336669922	1.835632324	0.127458723	-0.036811872	0.010681165	-0.559082031	0.206787109	0.731933594	895.5	-40.62950561	-73.70979652	-129.9688976	-77
9842	0	0.384354591	-0.062120438	0.070795059	0.999999046	-0.000406265	-0.001312256	-4.77E-06	9.608864784	-1.553010941	1.76987648	-0.020313269	-0.065612814	-0.000238419	-0.554443359	0.208740234	0.728759766	895.62	-40.95975678	-73.83821786	-129.6741151	-77
9843	0	0.391296387	-0.074645996	0.07043457	0.999997139	0.000717163	-0.001917839	-0.000267029	9.782409668	-1.866149902	1.760864258	0.03585818	-0.095892021	-0.01335145	-0.552001953	0.206542969	0.731689453	895.54	-41.24908961	-74.03842885	-129.2889228	-76
9844	0	0.380936623	-0.070430756	0.073407173	0.999980927	0.005712509	-0.001997948	-0.000544548	9.523415565	-1.76076889	1.835179329	0.285627215	-0.099897999	-0.027227569	-0.549804688	0.2109375	0.733886719	895.62	-40.90950722	-74.26652578	-128.9632797	-75
9845	0	0.38079834	-0.055541992	0.07800293	0.999961853	0.008534431	-0.001266479	-8.01E-05	9.519958496	-1.388549805	1.950073242	0.426726868	-0.06332476	-0.004005482	-0.547851563	0.219482422	0.733154297	895.48	-40.19224724	-74.39743126	-128.6943182	-75
9846	0	0.384647369	-0.046212196	0.070930481	0.999979973	0.006278992	0.000152588	0.000432968	9.616184235	-1.155304909	1.773262024	0.313951659	0.007629445	0.02164855	-0.545898438	0.230224609	0.732177734	895.62	-39.51662355	-74.36754564	-128.6501129	-74
